timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
105953,150,-191,-3,1229,1053,-7920,1745156217701308873
106145,132,-255,-13,1103,767,-7662,1745156217701308873
106337,119,-228,-56,1086,495,-8146,1745156217701308873
106529,143,-235,-80,1085,896,-8070,1745156217701308873
106721,185,-277,-68,1056,996,-8131,1745156217701308873
106913,187,-288,-55,968,849,-8234,1745156217701308873
107105,182,-291,-54,846,774,-8283,1745156217701308873
107297,184,-305,-57,683,730,-8340,1745156217701308873
107489,174,-296,-63,544,644,-8402,1745156217701308873
107681,171,-279,-67,419,568,-8446,1745156217701308873
107873,165,-265,-66,347,524,-8465,1745156217701308873
108065,152,-238,-57,279,523,-8491,1745156217701308873
108257,138,-214,-45,243,467,-8539,1745156217771501617
108449,113,-187,-33,191,388,-8553,1745156217771501617
108641,83,-146,-28,142,324,-8544,1745156217771501617
108833,59,-107,-25,85,274,-8542,1745156217771501617
109025,39,-65,-16,99,332,-8488,1745156217771501617
109217,27,-23,-8,174,347,-8413,1745156217771501617
109409,8,3,2,319,281,-8385,1745156217771501617
109601,-15,29,15,406,378,-8316,1745156217771501617
109793,-31,41,21,574,465,-8271,1745156217771501617
109985,-49,46,17,704,493,-8198,1745156217771501617
110177,-64,48,7,729,482,-8155,1745156217771501617
110369,-77,44,-3,741,487,-8126,1745156217771501617
110561,-89,39,-8,776,460,-8124,1745156217814024666
110753,-100,33,-8,768,521,-8089,1745156217814024666
110945,-103,29,0,719,634,-8088,1745156217814024666
111137,-101,30,8,703,702,-8107,1745156217814024666
111329,-99,33,10,724,701,-8089,1745156217814024666
111521,-97,36,6,731,668,-8118,1745156217814024666
111713,-96,37,1,777,680,-8114,1745156217814024666
111905,-92,37,0,827,712,-8119,1745156217814024666
112097,-87,34,6,831,706,-8129,1745156217814024666
112289,-85,36,12,790,727,-8131,1745156217814024666
112481,-84,42,15,735,752,-8104,1745156217814024666
112673,-80,49,13,707,762,-8070,1745156217814024666
112865,-73,54,10,759,868,-8058,1745156217872290748
113057,-69,57,10,715,789,-8052,1745156217872290748
113249,-79,70,7,660,668,-8032,1745156217872290748
113441,-87,79,5,622,641,-7982,1745156217872290748
113633,-87,89,11,651,709,-7931,1745156217872290748
113825,-116,62,22,629,-3,-7728,1745156217872290748
114017,-176,92,16,729,649,-8277,1745156217872290748
114209,-73,51,48,821,1686,-7608,1745156217872290748
114401,-39,72,73,654,1357,-7908,1745156217872290748
114593,-50,76,40,686,810,-8018,1745156217872290748
114785,-60,67,-7,724,547,-7966,1745156217872290748
114977,-60,75,-21,690,594,-7971,1745156217872290748
115169,-45,61,-3,642,697,-7916,1745156217939653049
115361,-33,62,26,661,768,-7984,1745156217939653049
115553,-34,57,37,698,809,-8000,1745156217939653049
115745,-33,51,31,734,845,-8006,1745156217939653049
115937,-23,45,23,768,851,-8031,1745156217939653049
