timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
45472,-102,21,28,3003,1423,-7269,1745225166822447883
45664,-123,45,31,2711,982,-7856,1745225166822447883
45856,-10,-47,24,2964,1650,-7404,1745225166822447883
46048,-7,-18,39,2911,1240,-7639,1745225166822447883
46240,1,-25,49,3151,989,-7475,1745225166822447883
46432,7,-82,55,3064,1107,-7533,1745225166822447883
46624,-1,-81,54,2943,1175,-7589,1745225166822447883
46816,22,-95,48,2784,1097,-7672,1745225166822447883
47008,22,-93,37,2609,1001,-7702,1745225166822447883
47200,22,-67,21,2678,1076,-7676,1745225166822447883
47392,51,-51,11,2768,1682,-7550,1745225166822447883
47584,119,-11,13,2748,2331,-7501,1745225166822447883
47776,198,54,23,2765,2127,-7664,1745225166862897149
47968,268,52,42,2701,1965,-7794,1745225166862897149
48160,332,71,60,2964,1789,-7889,1745225166862897149
48352,373,77,84,3003,1395,-7835,1745225166862897149
48544,370,59,95,2974,975,-7763,1745225166862897149
48736,347,47,87,2887,753,-7764,1745225166862897149
48928,320,28,62,2845,723,-7797,1745225166862897149
49120,264,14,35,3009,190,-8022,1745225166862897149
49312,55,12,-2,2708,-1931,-7620,1745225166862897149
49504,-126,61,-36,2551,-122,-7497,1745225166862897149
49696,-102,85,-32,2368,1213,-6766,1745225166862897149
49888,-107,81,-16,2678,1508,-9060,1745225166862897149
50080,-80,179,49,2030,1484,-7395,1745225166925296892
50272,-62,233,111,2962,1163,-8460,1745225166925296892
50464,-90,313,140,2481,1033,-6406,1745225166925296892
50656,-39,259,169,2694,1578,-7219,1745225166925296892
50848,42,244,141,3891,1596,-7369,1745225166925296892
51040,35,269,95,4118,1966,-6351,1745225166925296892
51232,72,353,-63,4238,1624,-8529,1745225166925296892
51424,159,41,-73,2982,1049,-7563,1745225166925296892
51616,123,107,37,2764,532,-7734,1745225166925296892
51808,61,81,78,2928,524,-7595,1745225166925296892
52000,31,83,57,3062,674,-7577,1745225166925296892
52192,-1,86,40,3126,744,-7536,1745225166925296892
52384,-25,77,43,2837,344,-7136,1745225166979795248
52576,-96,81,84,3218,151,-7172,1745225166979795248
52768,-122,65,95,3142,692,-7715,1745225166979795248
52960,-132,89,69,2693,1469,-7459,1745225166979795248
53152,-121,92,31,2775,1872,-7675,1745225166979795248
53344,-64,83,10,2983,1910,-7546,1745225166979795248
53536,-12,77,9,3114,1604,-7345,1745225166979795248
53728,24,65,17,3063,1126,-7436,1745225166979795248
53920,22,59,29,2973,727,-7973,1745225166979795248
54112,-48,53,51,2747,-5,-7885,1745225166979795248
54304,-103,68,124,3077,-107,-7078,1745225166979795248
54496,-101,62,109,3317,323,-7249,1745225166979795248
54688,-139,63,49,3199,853,-7219,1745225167040154749
54880,-157,73,20,3128,1286,-7262,1745225167040154749
55072,-112,67,8,3112,1482,-7341,1745225167040154749
55264,-74,61,2,3106,1309,-7385,1745225167040154749
55456,-60,50,15,3154,1105,-7467,1745225167040154749
55648,-52,41,30,3099,1051,-7445,1745225167040154749
55840,-49,44,28,3059,1079,-7497,1745225167040154749
56032,-45,47,20,3043,1116,-7425,1745225167040154749
56224,-32,54,19,3086,1144,-7337,1745225167040154749
56416,-26,56,20,3219,1070,-7351,1745225167040154749
56608,-29,50,20,3292,954,-7414,1745225167040154749
56800,-34,45,17,3224,866,-7482,1745225167040154749
56992,-41,41,9,3133,852,-7502,1745225167107050231
57184,-49,41,0,3090,876,-7480,1745225167107050231
57376,-58,39,-3,3112,939,-7453,1745225167107050231
57568,-61,34,-4,3194,1039,-7430,1745225167107050231
57760,-53,28,-8,3216,1130,-7413,1745225167107050231
57952,-41,23,-15,3142,1151,-7439,1745225167107050231
58144,-33,26,-17,3052,1142,-7498,1745225167107050231
58336,-37,35,-14,3029,1127,-7570,1745225167107050231
58528,-42,43,-8,3131,1139,-7555,1745225167107050231
58720,-38,49,0,3282,1173,-7484,1745225167107050231
58912,-39,51,3,3347,1149,-7441,1745225167107050231
59104,-43,56,8,3335,1125,-7418,1745225167107050231
59296,-48,59,10,3311,1149,-7428,1745225167161964365
59488,-54,65,11,3317,1200,-7434,1745225167161964365
59680,-59,75,13,3309,1229,-7476,1745225167161964365
59872,-57,84,19,3242,1258,-7530,1745225167161964365
60064,-48,93,29,3167,1238,-7495,1745225167161964365
60256,-29,101,37,3116,1214,-7503,1745225167161964365
60448,-8,106,39,3071,1192,-7446,1745225167161964365
60640,-3,112,46,3087,1144,-7471,1745225167161964365
60832,0,108,52,3089,1125,-7483,1745225167161964365
61024,5,105,57,3076,1111,-7499,1745225167161964365
61216,11,99,54,3088,1139,-7542,1745225167161964365
61408,18,98,52,3070,1159,-7589,1745225167161964365
61600,22,100,50,3102,1167,-7656,1745225167217873594
61792,23,109,50,3159,1166,-7674,1745225167217873594
61984,21,122,56,3283,1163,-7654,1745225167217873594
62176,13,140,67,3378,1167,-7611,1745225167217873594
62368,1,158,81,3481,1162,-7534,1745225167217873594
62560,-4,176,97,3591,1130,-7457,1745225167217873594
62752,-5,193,110,3679,1094,-7450,1745225167217873594
62944,-3,214,119,3720,1089,-7516,1745225167217873594
63136,-4,247,121,3653,1129,-7518,1745225167217873594
63328,-10,283,118,3592,1178,-7571,1745225167217873594
63520,-20,315,109,3609,1265,-7703,1745225167217873594
63712,-28,346,96,3599,1349,-7816,1745225167217873594
63904,-24,384,84,3608,1400,-7937,1745225167276598787
64096,-6,422,71,3608,1396,-8020,1745225167276598787
64288,24,462,59,3570,1401,-8037,1745225167276598787
64480,51,502,51,3588,1403,-8021,1745225167276598787
64672,67,539,41,3636,1378,-7977,1745225167276598787
64864,78,578,36,3742,1295,-7911,1745225167276598787
65056,87,617,36,3881,1181,-7791,1745225167276598787
65248,96,651,40,4092,1027,-7693,1745225167276598787
65440,96,677,44,4285,898,-7665,1745225167276598787
65632,83,698,46,4433,781,-7704,1745225167276598787
65824,59,713,43,4539,681,-7775,1745225167276598787
66016,34,727,34,4624,532,-7818,1745225167276598787
66208,8,732,16,4691,389,-7855,1745225167330375066
66400,-21,728,-6,4674,287,-7921,1745225167330375066
66592,-60,725,-32,4609,238,-8075,1745225167330375066
66784,-106,721,-63,4498,223,-8215,1745225167330375066
66976,-146,713,-96,4466,238,-8364,1745225167330375066
67168,-159,707,-121,4495,282,-8372,1745225167330375066
67360,-151,701,-141,4631,306,-8432,1745225167330375066
67552,-133,684,-160,4722,264,-8432,1745225167330375066
67744,-99,670,-177,4763,248,-8597,1745225167330375066
67936,-64,658,-193,4749,275,-8753,1745225167330375066
68128,-27,645,-214,4602,418,-8726,1745225167330375066
68320,-1,644,-246,4539,617,-9013,1745225167330375066
68512,-5,594,-284,4832,829,-9142,1745225167406317445
68704,-34,498,-328,5247,1017,-8966,1745225167406317445
68896,-93,367,-378,5693,1129,-8550,1745225167406317445
69088,-129,289,-357,6727,849,-7987,1745225167406317445
69280,-149,159,-334,7759,702,-8037,1745225167406317445
69472,-202,-62,-328,8596,187,-8378,1745225167406317445
69664,123,-219,-252,9237,-882,-6483,1745225167406317445
69856,920,-420,-278,9496,-1713,-6488,1745225167406317445
70048,1402,-743,-529,8837,-1358,-8545,1745225167406317445
70240,1351,-865,-824,7133,-950,-8790,1745225167406317445
70432,988,-579,-836,6058,-1199,-7637,1745225167406317445
70624,394,181,-309,6559,-1423,-5321,1745225167406317445
70816,-436,502,174,9053,-2486,-5948,1745225167452072913
71200,-418,-614,146,5946,-2443,-6136,1745225167452072913
71392,-89,-746,-75,4776,-1447,-7176,1745225167452072913
