timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
130721,79,-66,-2,1008,1160,-7629,1745156031192640755
130913,-6,-95,-17,646,131,-8020,1745156031192640755
131105,8,-112,-37,509,742,-7969,1745156031192640755
131297,32,-111,-8,413,872,-7947,1745156031192640755
131489,43,-92,7,325,705,-8123,1745156031192640755
131681,38,-59,-1,330,707,-8176,1745156031192640755
131873,33,-52,-8,304,622,-8238,1745156031192640755
132065,28,-42,-13,410,456,-8226,1745156031192640755
132257,18,-22,-10,445,423,-8304,1745156031192640755
132449,3,-16,-5,414,491,-8284,1745156031192640755
132641,-11,-8,-3,367,571,-8235,1745156031192640755
132833,-18,7,-5,319,662,-8194,1745156031192640755
133025,-16,18,-5,370,730,-8166,1745156031261402522
133217,-7,21,0,512,756,-8124,1745156031261402522
133409,1,20,6,597,762,-8110,1745156031261402522
133601,7,17,9,625,785,-8135,1745156031261402522
133793,13,14,9,576,823,-8148,1745156031261402522
133985,21,17,12,506,875,-8149,1745156031261402522
134177,36,22,16,456,948,-8176,1745156031261402522
134369,58,25,23,495,1049,-8228,1745156031261402522
134561,80,24,30,608,1012,-8305,1745156031261402522
134753,96,23,34,651,970,-8409,1745156031261402522
134945,111,22,38,639,908,-8482,1745156031261402522
135137,127,27,44,578,872,-8523,1745156031261402522
135329,140,37,52,532,808,-8574,1745156031298307550
135521,151,50,56,488,832,-8598,1745156031298307550
135713,160,63,58,548,711,-8609,1745156031298307550
135905,190,81,58,556,1183,-8596,1745156031298307550
136097,237,93,70,597,1240,-8570,1745156031298307550
136289,219,119,69,563,-88,-8729,1745156031298307550
136481,129,155,37,846,451,-8394,1745156031298307550
136673,205,68,91,908,1427,-8018,1745156031298307550
136865,280,96,149,644,1810,-8184,1745156031298307550
137057,160,109,173,391,504,-8750,1745156031298307550
137249,-134,95,96,947,-2786,-7158,1745156031298307550
137441,-100,99,-47,767,-2566,-7939,1745156031298307550
137633,-234,87,-19,683,-1914,-7174,1745156031344016663
137825,-246,77,44,670,-819,-7429,1745156031344016663
138017,-254,111,55,802,115,-7533,1745156031344016663
138209,-253,143,-19,760,972,-7390,1745156031344016663
138401,-201,139,-99,808,1511,-7340,1745156031344016663
138593,-104,129,-162,860,1771,-7350,1745156031344016663
138785,8,117,-183,1003,1648,-7295,1745156031344016663
138977,113,87,-182,1098,1383,-7403,1745156031344016663
139169,180,38,-154,1188,994,-7629,1745156031344016663
139361,213,-5,-126,1127,666,-7832,1745156031344016663
139553,212,-31,-102,958,438,-8021,1745156031344016663
