timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
69472,-11,-17,-1,833,3347,-7217,1745204718512240556
69664,-44,-66,4,402,3057,-7288,1745204718512240556
69856,-14,-96,11,488,3665,-7512,1745204718512240556
70048,58,-129,9,355,3787,-7378,1745204718512240556
70240,57,-116,8,79,3720,-7382,1745204718512240556
70432,53,-72,6,-148,3670,-7377,1745204718512240556
70624,99,-49,1,-271,3677,-7408,1745204718512240556
70816,109,-9,3,-252,3663,-7389,1745204718512240556
71008,124,26,-5,-153,3576,-7392,1745204718512240556
71200,131,36,-14,8,3419,-7426,1745204718512240556
71392,110,50,-19,200,3292,-7427,1745204718512240556
71584,97,50,-15,330,3266,-7436,1745204718512240556
71776,77,40,-6,350,3265,-7466,1745204718567544635
71968,51,44,1,296,3267,-7481,1745204718567544635
72160,33,45,3,243,3284,-7482,1745204718567544635
72352,12,47,3,215,3241,-7462,1745204718567544635
72544,-2,56,3,212,3169,-7411,1745204718567544635
72736,-16,59,4,233,3100,-7405,1745204718567544635
72928,-38,60,8,256,3066,-7406,1745204718567544635
73120,-60,60,10,299,3083,-7412,1745204718567544635
73312,-81,55,14,313,3123,-7413,1745204718567544635
73504,-103,52,16,341,3179,-7409,1745204718567544635
73696,-124,47,15,361,3260,-7416,1745204718567544635
73888,-148,36,11,383,3350,-7439,1745204718567544635
74080,-159,29,12,403,3443,-7448,1745204718626403107
74272,-157,24,19,424,3553,-7468,1745204718626403107
74464,-147,20,27,452,3692,-7506,1745204718626403107
74656,-130,19,33,383,3835,-7523,1745204718626403107
74848,-99,24,35,366,4080,-7578,1745204718626403107
75040,-40,26,38,416,4424,-7615,1745204718626403107
75232,35,39,42,305,4624,-7578,1745204718626403107
75424,113,73,41,127,4697,-7583,1745204718626403107
75616,172,114,45,-162,4084,-7013,1745204718626403107
75808,127,236,63,-445,4694,-8357,1745204718626403107
76000,396,189,115,309,5149,-7140,1745204718626403107
76192,500,222,83,146,4455,-7195,1745204718626403107
76384,551,269,22,49,4177,-7153,1745204718684296953
76576,595,255,-22,360,3684,-6993,1745204718684296953
76768,533,238,-40,664,2181,-6612,1745204718684296953
76960,413,158,-28,885,1664,-6950,1745204718684296953
77152,270,79,12,980,1436,-7150,1745204718684296953
77344,123,41,51,1036,1646,-7190,1745204718684296953
77536,-1,-5,72,976,2085,-7266,1745204718684296953
77728,-99,-42,67,814,2549,-7336,1745204718684296953
77920,-160,-67,38,557,2930,-7394,1745204718684296953
78112,-195,-78,13,285,3141,-7464,1745204718684296953
78304,-218,-72,-1,103,3194,-7532,1745204718684296953
78496,-235,-62,0,62,3190,-7591,1745204718684296953
78688,-256,-48,12,154,3128,-7664,1745204718742714493
78880,-289,-35,27,309,3070,-7719,1745204718742714493
79072,-335,-26,40,474,2999,-7745,1745204718742714493
79264,-392,-29,48,604,2935,-7691,1745204718742714493
79456,-463,-45,48,684,2871,-7639,1745204718742714493
79648,-546,-73,52,684,2836,-7571,1745204718742714493
79840,-642,-103,61,655,2808,-7599,1745204718742714493
80032,-752,-129,68,597,2823,-7599,1745204718742714493
80224,-857,-156,80,568,2929,-7547,1745204718742714493
80416,-958,-180,89,602,3028,-7685,1745204718742714493
80608,-1075,-212,87,697,3008,-7665,1745204718742714493
80800,-1180,-248,78,778,2863,-7811,1745204718742714493
80992,-1283,-282,67,871,2571,-8229,1745204718810721944
81184,-1402,-315,57,928,2282,-8360,1745204718810721944
81376,-1526,-346,64,927,2124,-8355,1745204718810721944
81568,-1651,-378,79,894,2187,-8221,1745204718810721944
81760,-1777,-393,95,927,2479,-8138,1745204718810721944
81952,-1911,-420,99,1046,2853,-8172,1745204718810721944
