timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
286815,35,27,4,-211,1350,-7946,1745142801240681428
287007,149,-11,-2,-223,788,-7701,1745142801240681428
287199,83,10,-11,39,875,-7896,1745142801240681428
287391,118,-20,-1,-100,708,-7756,1745142801240681428
287583,104,14,6,-182,664,-7997,1745142801240681428
287775,125,-13,10,-138,737,-8078,1745142801240681428
287967,128,-13,13,-129,715,-8163,1745142801240681428
288159,129,-6,9,-130,683,-8240,1745142801240681428
288351,138,-16,7,-129,639,-8254,1745142801240681428
288543,130,-1,7,-104,619,-8312,1745142801240681428
288735,121,-2,9,-26,592,-8307,1745142801240681428
288927,106,-10,11,16,600,-8309,1745142801240681428
289119,89,0,12,14,585,-8349,1745142801297597783
289311,79,0,12,-9,553,-8427,1745142801297597783
289503,65,10,9,-39,476,-8472,1745142801297597783
289695,49,24,3,-37,437,-8539,1745142801297597783
289887,36,24,-1,11,530,-8600,1745142801297597783
290079,24,26,-2,46,656,-8512,1745142801297597783
290271,19,34,-3,78,727,-8436,1745142801297597783
290463,18,36,-5,48,767,-8374,1745142801297597783
290655,29,45,-6,4,915,-8294,1745142801297597783
290847,49,53,-7,-18,943,-8214,1745142801297597783
291039,65,64,-13,-21,894,-8180,1745142801297597783
291231,72,70,-16,-56,795,-8184,1745142801297597783
291423,34,40,-10,-277,-3,-8017,1745142801357198854
291615,-7,79,3,78,1199,-8430,1745142801357198854
291807,119,70,-5,-230,914,-7728,1745142801357198854
291999,100,131,-16,-239,702,-8535,1745142801357198854
292191,80,115,-21,-72,624,-8261,1745142801357198854
292383,109,189,51,-242,1675,-9043,1745142801357198854
292575,73,405,260,700,-690,-8598,1745142801357198854
292767,-61,386,30,-591,240,-6071,1745142801357198854
292959,-94,111,-35,-529,-2039,-7271,1745142801357198854
293151,-302,176,-90,-568,-1613,-7826,1745142801357198854
293343,-376,137,-62,-149,-618,-7652,1745142801357198854
293535,-396,130,-43,25,683,-7742,1745142801357198854
293727,-396,121,-42,242,1482,-7893,1745142801414100157
293919,-293,89,-71,299,1959,-7918,1745142801414100157
294111,-172,45,-84,251,2098,-7948,1745142801414100157
294303,-53,24,-67,214,1848,-7958,1745142801414100157
294495,35,6,-44,131,1426,-7959,1745142801414100157
294687,76,-5,-28,15,1025,-7958,1745142801414100157
294879,91,-8,-22,-66,689,-7952,1745142801414100157
295071,77,-8,-15,-118,433,-7988,1745142801414100157
295263,52,-1,-6,-109,311,-8034,1745142801414100157
295455,25,2,2,-65,280,-8057,1745142801414100157
295647,-6,0,7,-18,326,-8081,1745142801414100157
295839,-28,0,6,8,460,-8070,1745142801414100157
296031,-41,-3,3,36,590,-8060,1745142801473789820
296223,-46,-6,1,59,702,-8054,1745142801473789820
296415,-42,-9,-2,69,786,-8068,1745142801473789820
296607,-34,-12,-4,58,844,-8074,1745142801473789820
296799,-25,-15,-6,50,826,-8061,1745142801473789820
296991,-16,-18,-7,31,789,-8076,1745142801473789820
297183,-9,-21,-6,5,734,-8076,1745142801473789820
297375,-4,-22,-5,-3,685,-8090,1745142801473789820
297567,-2,-22,-4,-12,638,-8096,1745142801473789820
297759,-3,-21,-4,-6,608,-8095,1745142801473789820
297951,-8,-20,-4,-6,598,-8109,1745142801473789820
298143,-15,-18,-4,7,610,-8117,1745142801473789820
298335,-20,-17,-4,16,636,-8111,1745142801527089541
298527,-23,-15,-5,10,678,-8121,1745142801527089541
298719,-23,-13,-6,19,692,-8134,1745142801527089541
298911,-20,-11,-7,22,728,-8137,1745142801527089541
299103,-17,-10,-8,22,746,-8131,1745142801527089541
299295,-14,-8,-9,19,734,-8160,1745142801527089541
299487,-13,-4,-8,3,721,-8158,1745142801527089541
299679,-11,-3,-9,7,701,-8152,1745142801527089541
299871,-10,-3,-10,-19,696,-8134,1745142801527089541
300063,-11,-1,-11,-36,682,-8107,1745142801527089541
300255,-15,2,-11,-50,670,-8096,1745142801527089541
300447,-17,5,-12,-32,694,-8099,1745142801527089541
300639,-18,7,-13,-26,705,-8096,1745142801590610888
300831,-16,9,-15,-1,704,-8108,1745142801590610888
301023,-12,11,-17,10,676,-8116,1745142801590610888
301215,-8,11,-18,23,689,-8129,1745142801590610888
301407,-4,14,-18,7,682,-8130,1745142801590610888
301599,-3,16,-18,-20,671,-8130,1745142801590610888
301791,-3,17,-17,-28,656,-8140,1745142801590610888
301983,-4,19,-18,-23,655,-8139,1745142801590610888
302175,-5,22,-18,-32,690,-8131,1745142801590610888
302367,-7,25,-18,-16,698,-8123,1745142801590610888
302559,-8,28,-16,-11,722,-8106,1745142801590610888
302751,-8,29,-16,5,705,-8116,1745142801590610888
302943,-6,29,-15,25,719,-8105,1745142801648959886
303135,-5,30,-16,17,733,-8077,1745142801648959886
303327,-3,31,-16,9,714,-8083,1745142801648959886
303519,-2,31,-16,3,695,-8077,1745142801648959886
303711,-1,30,-15,-3,710,-8081,1745142801648959886
303903,0,32,-15,-3,713,-8089,1745142801648959886
304095,-1,32,-15,0,711,-8095,1745142801648959886
304287,-1,33,-14,24,696,-8075,1745142801648959886
304479,-2,33,-13,22,694,-8077,1745142801648959886
304671,-2,31,-13,26,694,-8080,1745142801648959886
304863,-1,31,-12,0,704,-8058,1745142801648959886
305055,-1,31,-13,13,711,-8046,1745142801648959886
305247,1,31,-11,15,707,-8054,1745142801708280907
305439,3,31,-10,18,707,-8056,1745142801708280907
305631,3,31,-7,13,696,-8080,1745142801708280907
305823,4,29,-6,15,708,-8105,1745142801708280907
306015,5,28,-4,6,712,-8125,1745142801708280907
306207,7,27,-2,-9,712,-8132,1745142801708280907
306399,9,28,1,-13,697,-8132,1745142801708280907
306591,12,31,4,16,680,-8121,1745142801708280907
306783,13,32,8,28,664,-8111,1745142801708280907
306975,12,33,10,30,663,-8085,1745142801708280907
307167,10,33,12,46,669,-8051,1745142801708280907
307359,7,32,15,43,685,-8036,1745142801708280907
307551,3,32,16,26,705,-8014,1745142801764103418
307743,1,32,17,30,697,-8008,1745142801764103418
307935,3,31,17,26,717,-8027,1745142801764103418
308127,8,31,17,39,730,-8067,1745142801764103418
308319,12,31,16,24,714,-8112,1745142801764103418
308511,16,29,15,20,741,-8159,1745142801764103418
308703,18,29,13,7,721,-8174,1745142801764103418
308895,18,29,13,2,722,-8159,1745142801764103418
309087,17,29,15,22,693,-8133,1745142801764103418
309279,16,30,15,39,663,-8098,1745142801764103418
309471,15,30,16,52,666,-8079,1745142801764103418
309663,12,30,19,86,665,-8064,1745142801764103418
309855,12,31,20,83,651,-8067,1745142801824347086
310047,14,30,20,92,635,-8070,1745142801824347086
310239,16,31,21,100,648,-8085,1745142801824347086
310431,19,32,23,97,632,-8113,1745142801824347086
310623,20,33,25,100,625,-8143,1745142801824347086
310815,20,33,26,84,626,-8170,1745142801824347086
311007,18,35,28,70,644,-8179,1745142801824347086
311199,13,36,30,53,645,-8196,1745142801824347086
311391,6,40,30,53,666,-8186,1745142801824347086
311583,1,43,30,63,700,-8169,1745142801824347086
311775,-1,45,30,86,671,-8153,1745142801824347086
311967,-3,47,27,89,697,-8153,1745142801824347086
312159,-4,49,26,100,685,-8118,1745142801882461868
312351,-6,50,25,96,682,-8111,1745142801882461868
312543,-6,52,24,82,667,-8092,1745142801882461868
312735,-7,53,24,81,673,-8090,1745142801882461868
312927,-7,54,24,58,683,-8100,1745142801882461868
313119,-7,55,24,43,667,-8125,1745142801882461868
313311,-6,57,23,35,676,-8115,1745142801882461868
313503,-3,57,22,29,669,-8118,1745142801882461868
313695,-2,59,23,23,649,-8101,1745142801882461868
313887,0,61,24,38,623,-8081,1745142801882461868
314079,3,62,25,54,609,-8057,1745142801882461868
314271,5,66,27,70,609,-8057,1745142801882461868
314463,6,68,28,73,600,-8069,1745142801941042010
314655,7,69,28,86,600,-8070,1745142801941042010
314847,9,71,29,107,612,-8093,1745142801941042010
315039,9,74,30,101,620,-8102,1745142801941042010
315231,7,78,32,110,653,-8145,1745142801941042010
315423,4,81,35,101,671,-8194,1745142801941042010
315615,2,86,35,109,696,-8201,1745142801941042010
315807,-1,91,35,72,719,-8204,1745142801941042010
315999,-3,94,33,108,723,-8213,1745142801941042010
316191,-5,97,33,123,729,-8191,1745142801941042010
316383,-6,102,32,145,700,-8172,1745142801941042010
316575,-6,108,31,166,699,-8170,1745142801941042010
316767,-6,113,31,183,688,-8166,1745142801999545121
316959,-7,117,30,193,684,-8174,1745142801999545121
317151,-7,121,29,178,686,-8177,1745142801999545121
317343,-7,124,28,181,665,-8191,1745142801999545121
317535,-8,128,27,184,631,-8191,1745142801999545121
317727,-10,133,27,198,633,-8212,1745142801999545121
317919,-14,136,26,208,613,-8216,1745142801999545121
318111,-16,139,25,190,594,-8165,1745142801999545121
318303,-19,142,24,212,587,-8143,1745142801999545121
318495,-21,144,26,218,595,-8110,1745142801999545121
318687,-27,146,27,239,578,-8083,1745142801999545121
318879,-33,148,29,230,605,-8060,1745142801999545121
319071,-37,149,30,232,619,-8066,1745142802057548445
319263,-39,149,29,233,656,-8061,1745142802057548445
319455,-38,149,26,241,680,-8056,1745142802057548445
319647,-34,148,27,257,682,-8069,1745142802057548445
319839,-31,147,28,248,679,-8081,1745142802057548445
320031,-31,146,28,240,663,-8068,1745142802057548445
320223,-32,146,28,230,664,-8075,1745142802057548445
320415,-33,146,28,211,678,-8117,1745142802057548445
320607,-32,148,28,231,695,-8134,1745142802057548445
320799,-29,151,27,284,733,-8138,1745142802057548445
320991,-26,153,27,313,754,-8145,1745142802057548445
