timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
100960,149,-148,24,-463,1283,-7435,1745145108784237118
101152,-52,-11,2,-331,1089,-8152,1745145108784237118
101344,-18,-32,10,-590,1221,-7855,1745145108784237118
101536,-66,-24,20,-547,1292,-8005,1745145108784237118
101728,-74,-14,22,-447,1523,-8000,1745145108784237118
101920,-73,-28,20,-425,1622,-8032,1745145108784237118
102112,-87,-25,16,-474,1513,-8063,1745145108784237118
102304,-89,-15,9,-561,1419,-8099,1745145108784237118
102496,-118,-10,8,-616,1405,-8119,1745145108784237118
102688,-141,7,10,-567,1450,-8116,1745145108784237118
102880,-147,15,8,-526,1484,-8148,1745145108784237118
103072,-161,23,5,-530,1532,-8206,1745145108784237118
103264,-160,47,2,-638,1647,-8339,1745145108835070717
103456,-145,71,-2,-673,1758,-8466,1745145108835070717
103648,-108,91,-14,-577,1940,-8588,1745145108835070717
103840,-45,109,-23,-473,2207,-8691,1745145108835070717
104032,15,121,-17,-406,2359,-8714,1745145108835070717
104224,85,133,-5,-299,2582,-8648,1745145108835070717
104416,159,151,6,-316,2647,-8585,1745145108835070717
104608,105,178,2,-779,1693,-7833,1745145108835070717
104800,333,212,28,-18,3715,-8588,1745145108835070717
104992,358,182,6,64,2583,-8065,1745145108835070717
105184,397,205,-13,448,2117,-8781,1745145108835070717
105376,424,397,73,189,1902,-9321,1745145108835070717
105568,371,439,172,-190,1022,-5353,1745145108895614330
105760,232,30,55,450,-865,-6898,1745145108895614330
105952,69,2,-7,-431,-907,-7570,1745145108895614330
106144,-60,46,15,-1026,-628,-7645,1745145108895614330
106336,-162,70,28,-1226,47,-7574,1745145108895614330
106528,-202,112,5,-1050,811,-7906,1745145108895614330
106720,-229,122,-45,-769,1412,-7873,1745145108895614330
106912,-193,128,-82,-480,1847,-7842,1745145108895614330
107104,-139,109,-94,-335,2108,-7801,1745145108895614330
107296,-86,90,-67,-321,2172,-7776,1745145108895614330
107488,-40,69,-32,-353,2004,-7753,1745145108895614330
107680,1,52,-18,-428,1814,-7756,1745145108895614330
107872,27,47,-19,-476,1595,-7781,1745145108953578071
108064,40,46,-26,-492,1426,-7822,1745145108953578071
108256,40,46,-30,-458,1287,-7860,1745145108953578071
108448,28,48,-31,-431,1201,-7905,1745145108953578071
108640,14,46,-29,-389,1200,-7941,1745145108953578071
108832,-2,46,-28,-392,1250,-7961,1745145108953578071
109024,-15,46,-29,-380,1334,-7980,1745145108953578071
109216,-22,45,-31,-360,1396,-7988,1745145108953578071
109408,-26,44,-34,-350,1480,-7980,1745145108953578071
109600,-28,45,-37,-304,1539,-7996,1745145108953578071
