timestamp,emg0,emg1,emg2,emg3,pkt_time_ns
5632214,3476,4060,1699,403,1745204718567544635
5633215,3465,4061,1307,317,1745204718567544635
5634215,3451,4062,1017,255,1745204718567544635
5635215,3438,4060,846,208,1745204718567544635
5636215,3425,4059,971,168,1745204718567544635
5637215,3413,4060,1396,144,1745204718567544635
5638215,3400,4059,1996,122,1745204718567544635
5639215,3388,4057,2552,106,1745204718567544635
5640215,3377,4057,2960,94,1745204718567544635
5641215,3362,4056,3273,85,1745204718567544635
5642215,3350,4057,3505,82,1745204718567544635
5643215,3340,4056,3666,243,1745204718567544635
5644215,3328,4056,3789,555,1745204718567544635
5645216,3316,4057,3876,758,1745204718567544635
5646216,3305,4057,3936,662,1745204718567544635
5647216,3292,4058,3709,505,1745204718567544635
5648216,3282,4057,3130,387,1745204718567544635
5649216,3272,4057,2481,302,1745204718567544635
5650216,3260,4057,1934,239,1745204718567544635
5651216,3249,4057,1566,193,1745204718567544635
5652216,3238,4057,1406,158,1745204718567544635
5653216,3227,4056,1433,133,1745204718567544635
5654216,3217,4056,1635,113,1745204718567544635
5655216,3206,4056,1971,98,1745204718567544635
5656216,3195,4056,2380,86,1745204718567544635
5657217,3185,4054,2803,194,1745204718567544635
5658217,3173,4054,3165,587,1745204718567544635
5659217,3164,4056,3430,1013,1745204718567544635
5660217,3153,4056,3482,1124,1745204718567544635
5661217,3144,4057,3017,907,1745204718567544635
5662217,3134,4058,2229,683,1745204718567544635
5663217,3124,4058,1654,523,1745204718567544635
5664217,3115,4057,1270,415,1745204718567544635
5665217,3105,4057,989,326,1745204718567544635
5666217,3094,4056,779,261,1745204718567544635
5667217,3085,4053,617,211,1745204718626403107
5668217,3077,4054,500,174,1745204718626403107
5669218,3065,4054,408,145,1745204718626403107
5670218,3056,4053,529,123,1745204718626403107
5671218,3048,4052,953,107,1745204718626403107
5672218,3038,4052,1568,208,1745204718626403107
5673218,3029,4051,2204,757,1745204718626403107
5674218,3022,4048,2685,1462,1745204718626403107
5675218,3012,4039,3038,1795,1745204718626403107
5676218,3003,4021,2803,1665,1745204718626403107
5677218,2994,4001,2053,1280,1745204718626403107
5678220,2987,3980,1535,969,1745204718626403107
5679218,2982,3956,1176,750,1745204718626403107
5680218,2970,3935,915,582,1745204718626403107
5681219,2962,3915,720,467,1745204718626403107
5682219,2953,3896,570,370,1745204718626403107
5683219,2945,3876,776,558,1745204718626403107
5684219,2937,3859,1509,1378,1745204718626403107
5685219,2928,3844,2162,2030,1745204718626403107
5686219,2922,3832,2660,2546,1745204718626403107
5687219,2913,3817,2908,2878,1745204718626403107
5688219,2906,3803,2356,2702,1745204718626403107
5689219,2899,3786,1717,2153,1745204718626403107
5690219,2891,3770,1307,1594,1745204718626403107
5691219,2884,3750,1008,1226,1745204718626403107
5692219,2876,3732,788,954,1745204718626403107
5693220,2868,3713,622,751,1745204718626403107
5694220,2860,3698,504,595,1745204718626403107
5695220,2852,3681,603,605,1745204718626403107
5696220,2846,3666,1315,1340,1745204718626403107
5697220,2839,3652,2006,2016,1745204718626403107
5698220,2833,3640,2547,2546,1745204718626403107
5699220,2826,3628,2949,2944,1745204718626403107
5700220,2819,3616,3130,3174,1745204718626403107
5701220,2813,3604,2519,2876,1745204718626403107
5702220,2806,3589,1833,2255,1745204718626403107
5703220,2800,3581,1390,1671,1745204718626403107
5704220,2793,3565,1073,1284,1745204718626403107
5705221,2786,3550,838,1000,1745204718626403107
5706221,2779,3533,661,787,1745204718626403107
5707221,2772,3520,701,748,1745204718626403107
5708221,2765,3508,1374,1451,1745204718626403107
5709221,2761,3496,2061,2112,1745204718626403107
5710221,2753,3483,2582,2616,1745204718626403107
5711221,2748,3473,2984,3004,1745204718626403107
5712221,2741,3462,3287,3297,1745204718626403107
5713221,2734,3453,3509,3490,1745204718626403107
5714221,2729,3442,3214,3212,1745204718626403107
5715221,2724,3429,2364,2553,1745204718626403107
5716221,2718,3426,1745,1885,1745204718626403107
5717222,2714,3406,1334,1451,1745204718626403107
5718222,2707,3397,1329,1691,1745204718626403107
5719222,2700,3204,1961,2356,1745204718626403107
5720222,2696,2393,2545,2827,1745204718626403107
5721222,2690,1793,2966,3182,1745204718626403107
5722222,2683,1381,3282,3441,1745204718626403107
5723222,2616,1075,3516,3617,1745204718626403107
5724222,2239,844,3670,3750,1745204718626403107
5725222,1685,672,3790,3846,1745204718684296953
5726222,1306,532,3874,3915,1745204718684296953
5727222,1024,434,3937,3963,1745204718684296953
5728222,810,347,3980,3997,1745204718684296953
5729223,644,277,4011,4024,1745204718684296953
5730223,514,225,4031,4041,1745204718684296953
5731223,420,184,4044,4053,1745204718684296953
5732223,339,149,4057,4062,1745204718684296953
5733224,273,124,4064,4067,1745204718684296953
5734223,222,104,4069,4072,1745204718684296953
5735223,183,88,4082,4078,1745204718684296953
5736223,150,74,4068,4079,1745204718684296953
5737224,125,66,4078,4090,1745204718684296953
5738223,103,56,4080,4082,1745204718684296953
5739223,89,51,4081,4083,1745204718684296953
5740223,78,46,4082,4083,1745204718684296953
5741224,68,42,4082,4084,1745204718684296953
5742224,60,40,4083,4085,1745204718684296953
5743224,51,38,4082,4088,1745204718684296953
5744224,49,35,4084,4086,1745204718684296953
5745224,44,34,4085,4085,1745204718684296953
5746224,42,31,4084,4085,1745204718684296953
5747224,40,32,4084,4088,1745204718684296953
5748224,37,30,4084,4088,1745204718684296953
5749224,35,29,4085,4085,1745204718684296953
5750224,34,28,4085,4089,1745204718684296953
5751224,32,27,4089,4086,1745204718684296953
5752224,31,27,4084,4088,1745204718684296953
5753225,30,25,4085,4088,1745204718684296953
5754225,29,28,4084,4088,1745204718684296953
5755225,29,27,4085,4088,1745204718684296953
5756225,29,27,4025,4088,1745204718684296953
5757225,28,26,3685,4089,1745204718684296953
5758225,28,27,3165,4088,1745204718684296953
5759225,27,26,2561,4088,1745204718684296953
5760225,27,25,1966,4086,1745204718684296953
5761225,27,26,1500,4088,1745204718684296953
5762225,33,25,1163,4088,1745204718684296953
5763225,27,24,912,4088,1745204718684296953
5764225,25,25,721,4086,1745204718684296953
5765226,27,25,573,4088,1745204718684296953
5766226,27,25,466,4088,1745204718684296953
5767227,21,24,372,4088,1745204718684296953
5768226,33,24,299,4086,1745204718684296953
5769227,26,24,241,4088,1745204718684296953
5770226,25,24,196,4088,1745204718684296953
5771227,26,25,161,4089,1745204718684296953
5772226,26,24,132,4089,1745204718684296953
5773226,26,24,110,4088,1745204718684296953
5774226,26,24,93,4088,1745204718684296953
5775226,25,23,81,4088,1745204718684296953
5776226,25,24,68,4089,1745204718684296953
5777227,26,24,59,4088,1745204718684296953
5778227,26,24,53,4088,1745204718684296953
5779227,25,24,47,4089,1745204718684296953
5780227,26,24,43,4088,1745204718684296953
5781227,26,24,40,4087,1745204718684296953
5782227,26,24,37,4088,1745204718684296953
5783227,25,24,34,4087,1745204718742714493
5784227,25,25,33,4088,1745204718742714493
5785227,26,25,32,4088,1745204718742714493
5786227,25,24,29,4087,1745204718742714493
5787227,25,24,29,4089,1745204718742714493
5788227,26,24,29,4087,1745204718742714493
5789228,25,24,26,4089,1745204718742714493
5790228,25,24,27,4087,1745204718742714493
5791228,26,24,26,4088,1745204718742714493
5792228,25,24,26,4088,1745204718742714493
5793228,25,22,26,4089,1745204718742714493
5794228,24,22,25,4087,1745204718742714493
5795228,24,21,25,4088,1745204718742714493
5796229,24,22,24,4088,1745204718742714493
5797228,24,23,25,4090,1745204718742714493
5798228,25,24,25,4089,1745204718742714493
5799228,25,23,25,4088,1745204718742714493
5800228,25,22,26,4088,1745204718742714493
5801229,25,22,25,4085,1745204718742714493
5802229,27,23,24,4089,1745204718742714493
5803229,24,24,24,4088,1745204718742714493
5804229,26,24,25,4088,1745204718742714493
5805229,25,23,24,4087,1745204718742714493
5806229,25,23,25,4089,1745204718742714493
5807229,25,24,24,4090,1745204718742714493
5808229,25,24,24,4087,1745204718742714493
5809229,25,24,24,4089,1745204718742714493
5810229,25,24,24,4089,1745204718742714493
5811229,25,22,25,4088,1745204718742714493
5812229,25,24,25,4088,1745204718742714493
5813230,25,22,24,4086,1745204718742714493
5814230,25,24,22,4088,1745204718742714493
5815230,26,22,24,4088,1745204718742714493
5816230,25,13,24,4088,1745204718742714493
5817230,25,24,24,4088,1745204718742714493
5818230,26,24,22,4088,1745204718742714493
5819230,25,24,24,4089,1745204718742714493
5820230,24,24,23,4088,1745204718742714493
5821230,24,22,23,4088,1745204718742714493
5822230,25,23,24,4088,1745204718742714493
5823230,25,22,24,4088,1745204718742714493
5824230,25,24,24,4089,1745204718742714493
5825231,25,22,22,4090,1745204718742714493
5826231,24,22,22,4088,1745204718742714493
5827231,24,24,23,4088,1745204718742714493
5828231,24,23,24,4088,1745204718742714493
5829231,25,22,22,4088,1745204718742714493
5830231,25,22,24,4072,1745204718742714493
5831231,25,24,24,3884,1745204718742714493
5832231,24,22,22,3548,1745204718742714493
5833231,25,22,22,3118,1745204718742714493
5834231,24,22,24,2656,1745204718742714493
5835231,26,22,22,2208,1745204718742714493
5836231,26,22,24,1762,1745204718742714493
5837232,24,22,22,1369,1745204718742714493
5838232,25,21,22,1070,1745204718742714493
5839232,25,24,20,846,1745204718742714493
5840232,25,22,22,673,1745204718742714493
5841232,25,22,24,537,1745204718810721944
5842232,26,26,23,440,1745204718810721944
5843232,25,22,23,354,1745204718810721944
5844232,25,23,22,285,1745204718810721944
5845232,25,23,23,233,1745204718810721944
5846232,24,22,24,189,1745204718810721944
5847232,25,22,22,156,1745204718810721944
5848232,25,21,23,129,1745204718810721944
5849233,25,22,22,109,1745204718810721944
5850233,25,22,22,91,1745204718810721944
5851233,24,22,22,80,1745204718810721944
5852233,25,22,22,67,1745204718810721944
5853233,25,30,23,59,1745204718810721944
5854233,24,24,21,52,1745204718810721944
5855233,24,21,21,46,1745204718810721944
5856233,24,22,22,43,1745204718810721944
5857233,25,24,22,40,1745204718810721944
5858233,24,23,22,36,1745204718810721944
5859233,25,22,21,35,1745204718810721944
5860233,25,22,24,33,1745204718810721944
5861234,25,23,22,31,1745204718810721944
5862234,25,24,22,32,1745204718810721944
5863234,24,23,22,29,1745204718810721944
5864234,25,23,21,29,1745204718810721944
5865234,25,22,45,27,1745204718810721944
5866234,24,23,129,27,1745204718810721944
5867234,25,24,254,27,1745204718810721944
5868234,24,23,390,27,1745204718810721944
5869234,24,24,518,26,1745204718810721944
5870234,24,23,642,25,1745204718810721944
5871234,24,23,748,25,1745204718810721944
5872234,25,22,835,25,1745204718810721944
5873235,25,22,904,26,1745204718810721944
5874235,23,24,948,25,1745204718810721944
5875235,24,24,975,26,1745204718810721944
5876235,25,22,996,24,1745204718810721944
5877235,25,22,1014,24,1745204718810721944
5878235,25,22,1028,24,1745204718810721944
5879235,25,22,1029,25,1745204718810721944
5880235,24,22,1028,25,1745204718810721944
5881235,24,23,1036,24,1745204718810721944
5882235,24,24,1060,24,1745204718810721944
5883235,24,22,1104,24,1745204718810721944
5884235,25,22,1168,24,1745204718810721944
5885236,24,22,1253,24,1745204718810721944
5886236,25,22,1357,25,1745204718810721944
5887236,24,22,1484,24,1745204718810721944
5888236,27,22,1625,24,1745204718810721944
5889236,24,22,1801,24,1745204718810721944
5890236,24,22,1992,24,1745204718810721944
5891236,25,22,2184,24,1745204718810721944
5892236,24,24,2352,23,1745204718810721944
5893236,23,24,2488,24,1745204718810721944
5894236,25,40,2577,23,1745204718810721944
5895236,25,209,2630,22,1745204718810721944
5896236,68,536,2641,24,1745204718810721944
5897237,204,1003,2618,23,1745204718810721944
5898237,411,1577,2594,24,1745204718810721944
5899237,652,2181,2586,24,1745204718858471456
5900237,926,2651,2606,22,1745204718858471456
5901237,1210,3020,2661,21,1745204718858471456
5902237,1486,3305,2736,24,1745204718858471456
5903237,1736,3518,2824,24,1745204718858471456
5904237,1980,3666,2934,24,1745204718858471456
5905237,2219,3783,3040,24,1745204718858471456
5906237,2456,3867,3142,24,1745204718858471456
5907237,2690,3928,3233,22,1745204718858471456
5908237,2945,3972,3314,24,1745204718858471456
5909238,3218,4002,3386,24,1745204718858471456
5910238,3456,4043,3446,24,1745204718858471456
5911239,3625,4043,3495,25,1745204718858471456
5912238,3756,4052,3530,24,1745204718858471456
5913238,3849,4061,3548,24,1745204718858471456
5914238,3916,4068,3556,24,1745204718858471456
5915238,3964,4072,3558,24,1745204718858471456
5916238,3998,4076,3553,24,1745204718858471456
5917238,4023,4077,3550,24,1745204718858471456
5918238,4041,4080,3537,24,1745204718858471456
5919238,4053,4080,3515,24,1745204718858471456
5920238,4062,4082,3491,24,1745204718858471456
5921239,4068,4082,3474,24,1745204718858471456
5922239,4072,4084,3469,24,1745204718858471456
5923239,4075,4082,3472,24,1745204718858471456
5924239,4078,4084,3508,24,1745204718858471456
5925239,4080,4085,3548,24,1745204718858471456
5926239,4082,4088,3583,24,1745204718858471456
5927239,4083,4085,3618,21,1745204718858471456
5928239,4081,4084,3656,24,1745204718858471456
5929239,4083,4084,3695,24,1745204718858471456
5930239,4084,4085,3732,24,1745204718858471456
5931239,4084,4085,3762,24,1745204718858471456
5932239,4085,4084,3781,24,1745204718858471456
5933240,4085,4085,3792,24,1745204718858471456
5934240,4084,4088,3793,25,1745204718858471456
5935240,4085,4086,3792,25,1745204718858471456
5936240,4086,4086,3788,25,1745204718858471456
5937240,4084,4085,3784,24,1745204718858471456
5938240,4086,4086,3776,22,1745204718858471456
5939240,4086,4086,3748,24,1745204718858471456
5940240,4085,4086,3717,25,1745204718858471456
5941240,4086,4088,3688,24,1745204718858471456
5942240,4085,4088,3672,24,1745204718858471456
5943240,4086,4088,3664,24,1745204718858471456
5944240,4086,4086,3676,24,1745204718858471456
5945241,4088,4086,3703,24,1745204718858471456
5946241,4087,4087,3739,25,1745204718858471456
5947241,4093,4086,3774,25,1745204718858471456
5948241,4088,4088,3805,24,1745204718858471456
5949241,4086,4088,3833,24,1745204718858471456
5950241,4086,4085,3857,28,1745204718858471456
5951241,4088,4086,3872,25,1745204718858471456
5952241,4086,4087,3878,25,1745204718858471456
5953241,4086,4086,3874,25,1745204718858471456
5954241,4085,4088,3868,24,1745204718858471456
5955241,4085,4087,3867,24,1745204718858471456
5956241,4086,4085,3876,24,1745204718858471456
5957242,4086,4085,3892,25,1745204718920084852
5958242,4086,4085,3898,24,1745204718920084852
5959242,4088,4088,3891,25,1745204718920084852
5960242,4089,4086,3874,24,1745204718920084852
5961242,4086,4086,3848,24,1745204718920084852
5962242,4086,4087,3819,24,1745204718920084852
5963242,4086,4086,3796,24,1745204718920084852
5964242,4086,4087,3780,25,1745204718920084852
5965242,4086,4087,3786,24,1745204718920084852
5966242,4086,4087,3805,24,1745204718920084852
5967242,4086,4088,3827,22,1745204718920084852
5968242,4088,4086,3858,25,1745204718920084852
5969243,4089,4086,3907,24,1745204718920084852
5970243,4086,4086,3954,22,1745204718920084852
5971243,4087,4075,3997,25,1745204718920084852
5972243,4088,4088,4021,25,1745204718920084852
5973243,4088,4086,4039,24,1745204718920084852
5974243,4085,4086,4043,24,1745204718920084852
5975243,4086,4095,4049,24,1745204718920084852
5976243,4087,4095,4061,25,1745204718920084852
5977243,4084,4088,4067,25,1745204718920084852
5978243,4088,4086,4073,24,1745204718920084852
5979243,4088,4088,4076,24,1745204718920084852
5980243,4088,4086,4077,24,1745204718920084852
5981244,4086,4088,4072,24,1745204718920084852
5982244,4086,4087,4057,25,1745204718920084852
5983244,4086,4085,4043,24,1745204718920084852
5984244,4086,4086,4034,24,1745204718920084852
5985244,4088,4088,4034,24,1745204718920084852
5986244,4086,4085,4044,24,1745204718920084852
5987244,4087,4085,4056,25,1745204718920084852
5988244,4086,4088,4065,25,1745204718920084852
5989244,4085,4088,4072,24,1745204718920084852
5990244,4085,4086,4075,24,1745204718920084852
5991244,4086,4086,4078,24,1745204718920084852
5992244,4088,4085,4081,20,1745204718920084852
5993245,4085,4088,4080,25,1745204718920084852
5994245,4086,4086,4080,25,1745204718920084852
5995245,4085,4087,4082,25,1745204718920084852
5996245,4088,4085,4072,24,1745204718920084852
5997245,4088,4086,4049,24,1745204718920084852
5998245,4085,4086,4009,24,1745204718920084852
5999245,4086,4086,3960,25,1745204718920084852
6000245,4085,4085,3920,25,1745204718920084852
6001245,4085,4086,3896,24,1745204718920084852
6002245,4087,4085,3894,25,1745204718920084852
6003245,4086,4084,3910,24,1745204718920084852
6004245,4085,4085,3942,24,1745204718920084852
6005246,4085,4086,3982,25,1745204718920084852
6006246,4085,4086,4018,24,1745204718920084852
6007246,4085,4084,4043,25,1745204718920084852
6008246,4085,4086,4050,25,1745204718920084852
6009246,4085,4085,4036,25,1745204718920084852
6010247,4089,4085,4002,25,1745204718920084852
6011246,4085,4085,3950,24,1745204718920084852
6012246,4084,4084,3892,26,1745204718920084852
6013246,4086,4086,3838,26,1745204718920084852
6014246,4086,4086,3788,25,1745204718920084852
6015246,4086,4086,3744,25,1745204718975586428
6016246,4085,4085,3705,25,1745204718975586428
6017247,4086,4086,3673,25,1745204718975586428
6018247,4085,4086,3638,25,1745204718975586428
6019247,4085,4087,3603,25,1745204718975586428
6020247,4084,4085,3571,25,1745204718975586428
6021247,4086,4086,3530,25,1745204718975586428
6022247,4085,4085,3483,26,1745204718975586428
6023247,4086,4085,3440,27,1745204718975586428
6024247,4085,4087,3412,46,1745204718975586428
6025247,4085,4089,3404,101,1745204718975586428
6026247,4087,4078,3403,190,1745204718975586428
6027247,4080,4085,3404,294,1745204718975586428
6028247,4083,4085,3415,419,1745204718975586428
6029248,4085,4086,3430,545,1745204718975586428
6030248,4083,4081,3443,673,1745204718975586428
6031248,4095,4084,3452,796,1745204718975586428
6032248,4084,4083,3438,897,1745204718975586428
6033248,4085,4083,3419,980,1745204718975586428
6034248,4087,4083,3398,1051,1745204718975586428
6035248,4083,4085,3378,1112,1745204718975586428
6036248,4085,4083,3369,1170,1745204718975586428
6037248,4084,4084,3362,1219,1745204718975586428
6038248,4082,4083,3335,1241,1745204718975586428
6039248,4084,4084,3277,1234,1745204718975586428
6040248,4084,4083,3189,1209,1745204718975586428
6041249,4083,4085,3096,1195,1745204718975586428
6042249,4084,4084,3012,1214,1745204718975586428
6043249,4083,4088,2961,1237,1745204718975586428
6044249,4085,4085,2948,1299,1745204718975586428
6045249,4083,4085,2968,1389,1745204718975586428
6046249,4084,4085,3014,1499,1745204718975586428
6047249,4086,4085,3101,1612,1745204718975586428
6048249,4084,4084,3206,1747,1745204718975586428
6049249,4083,4084,3326,1884,1745204718975586428
6050249,4083,4084,3442,2013,1745204718975586428
6051249,4084,4083,3537,2126,1745204718975586428
6052249,4084,4083,3595,2207,1745204718975586428
6053250,4083,4082,3638,2258,1745204718975586428
6054250,4083,4084,3660,2277,1745204718975586428
6055250,4082,4084,3665,2267,1745204718975586428
6056250,4084,4085,3650,2241,1745204718975586428
6057250,4083,4083,3614,2208,1745204718975586428
6058250,4084,4083,3561,2163,1745204718975586428
6059250,4082,4083,3456,2107,1745204718975586428
6060250,4084,4083,3346,2041,1745204718975586428
6061250,4083,4084,3248,1975,1745204718975586428
6062250,4084,4083,3158,1932,1745204718975586428
6063250,4084,4082,3078,1933,1745204718975586428
6064250,4084,4083,3005,1996,1745204718975586428
6065251,4084,4083,2952,2105,1745204718975586428
6066251,4084,4084,2915,2214,1745204718975586428
6067251,4085,4086,2892,2316,1745204718975586428
6068251,4081,4084,2876,2413,1745204718975586428
6069251,4086,4092,2866,2517,1745204718975586428
6070251,4084,4085,2859,2605,1745204718975586428
6071251,4084,4084,2854,2686,1745204718975586428
6072251,4084,4085,2867,2749,1745204718975586428
6073251,4084,4084,2897,2783,1745204719037446957
6074251,4083,4085,2936,2774,1745204719037446957
6075251,4084,4083,2973,2733,1745204719037446957
6076251,4083,4083,3006,2682,1745204719037446957
6077252,4083,4083,3033,2632,1745204719037446957
6078252,4083,4083,3035,2596,1745204719037446957
6079252,4083,4083,3013,2595,1745204719037446957
6080252,4083,4082,2982,2622,1745204719037446957
6081252,4084,4083,2956,2653,1745204719037446957
6082252,4084,4084,2943,2682,1745204719037446957
6083252,4084,4084,2951,2724,1745204719037446957
6084254,4083,4084,2962,2806,1745204719037446957
6085252,4083,4083,2970,2918,1745204719037446957
6086252,4083,4081,2968,3060,1745204719037446957
6087254,4093,4080,2968,3214,1745204719037446957
6088253,4082,4080,2985,3368,1745204719037446957
6089253,4080,4080,3019,3505,1745204719037446957
6090253,4080,4082,3056,3602,1745204719037446957
6091253,4081,4080,3082,3682,1745204719037446957
6092253,4080,4093,3090,3731,1745204719037446957
6093253,4080,4080,3081,3743,1745204719037446957
6094253,4081,4078,3056,3712,1745204719037446957
6095253,4082,4078,3026,3652,1745204719037446957
6096253,4081,4072,2969,3591,1745204719037446957
6097253,4082,4058,2885,3546,1745204719037446957
6098253,4082,4040,2809,3476,1745204719037446957
6099253,4082,4019,2758,3385,1745204719037446957
6100253,4083,3999,2728,3273,1745204719037446957
6101254,4082,3981,2704,3164,1745204719037446957
6102254,4082,3961,2684,3072,1745204719037446957
6103254,4082,3942,2671,2994,1745204719037446957
6104254,4082,3925,2677,2928,1745204719037446957
6105254,4082,3908,2705,2906,1745204719037446957
6106254,4084,3891,2742,2946,1745204719037446957
6107254,4084,3874,2776,3035,1745204719037446957
6108254,4081,3856,2790,3166,1745204719037446957
6109254,4081,3840,2777,3338,1745204719037446957
6110254,4081,3824,2726,3516,1745204719037446957
6111254,4082,3802,2649,3657,1745204719037446957
6112254,4081,3793,2570,3758,1745204719037446957
6113255,4082,3776,2501,3822,1745204719037446957
6114255,4067,3760,2440,3879,1745204719037446957
6115255,4037,3745,2398,3938,1745204719037446957
6116255,4004,3730,2371,3977,1745204719037446957
6117255,3984,3713,2346,3995,1745204719037446957
6118256,3968,3699,2318,3968,1745204719037446957
6119255,3957,3683,2290,3905,1745204719037446957
6120255,3948,3668,2269,3828,1745204719037446957
6121255,3938,3656,2253,3753,1745204719037446957
6122255,3925,3641,2243,3690,1745204719037446957
6123255,3914,3626,2231,3640,1745204719037446957
6124255,3898,3611,2218,3592,1745204719037446957
6125256,3882,3598,2210,3554,1745204719037446957
6126256,3866,3584,2216,3529,1745204719037446957
6127256,3836,3579,2228,3550,1745204719037446957
6128256,3782,3566,2257,3625,1745204719037446957
6129256,3704,3551,2298,3757,1745204719037446957
6130256,3613,3538,2356,3869,1745204719037446957
6131256,3531,3524,2432,3941,1745204719091895626
6132256,3457,3510,2514,3982,1745204719091895626
6133256,3376,3498,2586,3993,1745204719091895626
6134256,3308,3484,2648,4012,1745204719091895626
6135256,3242,3470,2684,4032,1745204719091895626
6136256,3175,3457,2700,4038,1745204719091895626
6137257,3112,3445,2703,4032,1745204719091895626
6138257,3052,3433,2682,4043,1745204719091895626
6139257,2993,3422,2641,4057,1745204719091895626
6140257,2938,3409,2586,4064,1745204719091895626
6141257,2892,3397,2544,4070,1745204719091895626
6142257,2850,3387,2507,4057,1745204719091895626
6143257,2813,3373,2481,3997,1745204719091895626
6144257,2782,3361,2467,3979,1745204719091895626
6145257,2756,3350,2458,4009,1745204719091895626
6146257,2732,3339,2454,4036,1745204719091895626
6147257,2710,3326,2466,4054,1745204719091895626
6148257,2688,3315,2499,4064,1745204719091895626
6149258,2658,3305,2544,4072,1745204719091895626
6150258,2616,3292,2572,4076,1745204719091895626
6151258,2560,3282,2585,4081,1745204719091895626
6152258,2502,3272,2576,4080,1745204719091895626
6153258,2430,3260,2559,4082,1745204719091895626
6154258,2354,3260,2542,4083,1745204719091895626
6155258,2283,3237,2532,4083,1745204719091895626
6156258,2220,3227,2529,4083,1745204719091895626
6157258,2174,3219,2533,4084,1745204719091895626
6158258,2145,3206,2526,4082,1745204719091895626
6159258,2137,3196,2507,4041,1745204719091895626
6160258,2140,3185,2485,3959,1745204719091895626
6161259,2149,3176,2472,3868,1745204719091895626
6162259,2164,3165,2470,3798,1745204719091895626
6163259,2178,3156,2473,3759,1745204719091895626
