timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns,series_id
3654112,382,467,2640,93,-450,-8647,1745153932559975934,14
3654304,482,513,2684,295,-139,-8728,1745153932559975934,14
3654496,605,549,2722,499,93,-8762,1745153932559975934,14
3654688,746,567,2749,645,225,-8734,1745153932559975934,14
3654880,894,578,2771,695,283,-8647,1745153932559975934,14
3655072,1037,584,2797,719,268,-8499,1745153932559975934,14
3655264,1170,584,2819,686,98,-8353,1745153932559975934,14
3655456,1285,587,2829,586,-131,-8179,1745153932559975934,14
3655648,1373,596,2835,451,-404,-8023,1745153932559975934,14
3655840,1435,613,2843,311,-659,-7911,1745153932559975934,14
3656032,1462,640,2853,195,-849,-7864,1745153932559975934,14
3656224,1453,678,2864,117,-989,-7779,1745153932559975934,14
3656416,1418,722,2877,93,-1050,-7756,1745153932620006427,14
3656608,1363,770,2888,142,-1039,-7768,1745153932620006427,14
3656800,1301,818,2899,252,-989,-7762,1745153932620006427,14
3656992,1242,862,2910,428,-906,-7848,1745153932620006427,14
3657184,1190,898,2922,598,-786,-8113,1745153932620006427,14
3657376,1153,937,2939,677,-601,-8426,1745153932620006427,14
3657568,1127,985,2961,793,-259,-8642,1745153932620006427,14
3657760,1110,1022,2995,1063,43,-8791,1745153932620006427,14
3657952,1093,1047,3013,1337,286,-8864,1745153932620006427,14
3658144,1082,1070,3013,1546,402,-8862,1745153932620006427,14
3658336,1084,1081,3014,1678,531,-8864,1745153932620006427,14
3658528,1100,1079,3037,1795,651,-8872,1745153932620006427,14
3658720,1114,1066,3059,1859,675,-8783,1745153932677822358,14
3658912,1121,1055,3061,1886,580,-8610,1745153932677822358,14
3659104,1128,1042,3043,1780,423,-8464,1745153932677822358,14
3659296,1133,1033,3021,1666,220,-8394,1745153932677822358,14
3659488,1132,1022,3010,1556,3,-8321,1745153932677822358,14
3659680,1116,1016,3004,1481,-226,-8264,1745153932677822358,14
3659872,1080,1015,2988,1441,-465,-8219,1745153932677822358,14
3660064,1020,1016,2966,1407,-680,-8203,1745153932677822358,14
3660256,945,1025,2945,1418,-828,-8314,1745153932677822358,14
3660448,864,1045,2927,1421,-776,-8527,1745153932677822358,14
3660640,787,1073,2916,1521,-551,-8743,1745153932677822358,14
3660832,712,1109,2904,1700,-253,-8853,1745153932677822358,14
3661024,642,1139,2884,1966,30,-8840,1745153932743809567,14
3661216,583,1155,2860,2267,242,-8797,1745153932743809567,14
3661408,535,1155,2837,2511,350,-8753,1745153932743809567,14
3661600,503,1141,2823,2719,425,-8736,1745153932743809567,14
3661792,478,1118,2820,2846,439,-8674,1745153932743809567,14
3661984,457,1087,2817,2936,468,-8544,1745153932743809567,14
3662176,434,1058,2809,2977,470,-8433,1745153932743809567,14
3662368,413,1028,2790,2934,453,-8301,1745153932743809567,14
3662560,396,999,2764,2845,434,-8177,1745153932743809567,14
3662752,388,970,2736,2732,404,-8008,1745153932743809567,14
3662944,389,946,2709,2584,342,-7831,1745153932743809567,14
3663136,396,929,2681,2466,267,-7718,1745153932743809567,14
3663328,402,917,2650,2355,175,-7623,1745153932813145653,14
3663520,401,909,2615,2266,46,-7526,1745153932813145653,14
3663712,388,905,2581,2216,-90,-7475,1745153932813145653,14
3663904,362,902,2550,2206,-235,-7434,1745153932813145653,14
3664096,322,902,2520,2207,-363,-7416,1745153932813145653,14
3664288,268,903,2492,2241,-456,-7402,1745153932813145653,14
3664480,202,903,2462,2272,-537,-7331,1745153932813145653,14
3664672,122,903,2431,2295,-583,-7299,1745153932813145653,14
3664864,32,906,2402,2270,-584,-7334,1745153932813145653,14
3665056,-61,915,2383,2275,-569,-7410,1745153932813145653,14
3665248,-149,924,2371,2331,-495,-7438,1745153932813145653,14
3665440,-226,931,2360,2390,-393,-7445,1745153932813145653,14
3665632,-291,938,2348,2456,-264,-7495,1745153932852886331,14
3665824,-341,944,2333,2559,-153,-7527,1745153932852886331,14
3666016,-372,946,2314,2657,-59,-7569,1745153932852886331,14
3666208,-387,945,2297,2737,-1,-7541,1745153932852886331,14
3666400,-383,945,2283,2795,76,-7588,1745153932852886331,14
3666592,-364,944,2268,2840,161,-7667,1745153932852886331,14
3666784,-334,940,2253,2890,276,-7679,1745153932852886331,14
3666976,-294,933,2235,2930,353,-7732,1745153932852886331,14
3667168,-251,924,2214,2988,381,-7759,1745153932852886331,14
3667360,-210,912,2195,3017,365,-7790,1745153932852886331,14
3667552,-177,903,2182,3043,328,-7882,1745153932852886331,14
3667744,-156,893,2172,3058,290,-7956,1745153932852886331,14
3667936,-145,885,2165,3074,239,-8021,1745153932910952572,14
3668128,-144,877,2157,3084,203,-8104,1745153932910952572,14
3668320,-148,872,2143,3112,165,-8179,1745153932910952572,14
3668512,-156,859,2129,3158,133,-8244,1745153932910952572,14
3668704,-169,843,2117,3215,28,-8223,1745153932910952572,14
3668896,-190,827,2102,3267,-37,-8193,1745153932910952572,14
3669088,-222,811,2085,3302,-87,-8195,1745153932910952572,14
3669280,-262,793,2064,3359,-118,-8193,1745153932910952572,14
3669472,-310,771,2040,3389,-155,-8185,1745153932910952572,14
3669664,-366,748,2013,3435,-169,-8088,1745153932910952572,14
3669856,-421,723,1983,3456,-187,-8022,1745153932910952572,14
3670048,-474,690,1956,3450,-213,-7980,1745153932910952572,14
3670240,-519,655,1933,3430,-225,-7903,1745153932972972786,14
3670432,-564,615,1911,3403,-154,-7849,1745153932972972786,14
3670624,-605,569,1887,3348,-46,-7834,1745153932972972786,14
3670816,-642,516,1862,3267,107,-7802,1745153932972972786,14
3671008,-671,468,1832,3174,259,-7840,1745153932972972786,14
3671200,-686,422,1798,3059,368,-7860,1745153932972972786,14
3671392,-693,378,1762,2976,414,-7877,1745153932972972786,14
3671584,-699,337,1729,2907,392,-7829,1745153932972972786,14
3671776,-706,299,1700,2805,353,-7769,1745153932972972786,14
3671968,-720,263,1675,2749,271,-7719,1745153932972972786,14
3672160,-739,231,1644,2627,161,-7692,1745153932972972786,14
3672352,-765,206,1599,2516,144,-7721,1745153932972972786,14
3672544,-797,184,1557,2350,109,-7646,1745153933026835992,14
3672736,-837,169,1514,2246,83,-7430,1745153933026835992,14
3672928,-866,159,1470,2066,204,-7236,1745153933026835992,14
3673120,-884,164,1419,1910,393,-7188,1745153933026835992,14
3673312,-893,171,1353,1736,597,-7198,1745153933026835992,14
3673504,-882,176,1283,1583,735,-7244,1745153933026835992,14
3673696,-851,190,1227,1456,804,-7344,1745153933026835992,14
3673888,-803,210,1178,1385,831,-7450,1745153933026835992,14
3674080,-746,236,1133,1405,808,-7578,1745153933026835992,14
3674272,-685,252,1090,1487,782,-7632,1745153933026835992,14
3674464,-625,260,1052,1618,739,-7754,1745153933026835992,14
3674656,-572,259,1019,1730,657,-7791,1745153933026835992,14
3674848,-524,251,991,1812,580,-7798,1745153933087417783,14
3675040,-479,246,966,1845,539,-7787,1745153933087417783,14
3675232,-440,242,938,1794,585,-7843,1745153933087417783,14
3675424,-410,242,910,1707,610,-7896,1745153933087417783,14
3675616,-381,243,884,1588,648,-7928,1745153933087417783,14
3675808,-353,246,860,1497,648,-7927,1745153933087417783,14
3676000,-326,254,835,1437,586,-7899,1745153933087417783,14
3676192,-300,267,813,1444,495,-7941,1745153933087417783,14
3676384,-283,267,793,1452,407,-7927,1745153933087417783,14
3676576,-273,274,774,1480,326,-7929,1745153933087417783,14
3676768,-268,287,750,1489,291,-7984,1745153933087417783,14
3676960,-263,294,722,1496,281,-8019,1745153933087417783,14
3677152,-259,300,689,1502,303,-8018,1745153933169256775,14
3677344,-251,299,653,1508,349,-7990,1745153933169256775,14
3677536,-239,302,618,1512,371,-7906,1745153933169256775,14
3677728,-220,311,583,1560,342,-7920,1745153933169256775,14
3677920,-200,292,547,1587,304,-7910,1745153933169256775,14
3678112,-180,282,515,1649,245,-7956,1745153933169256775,14
3678304,-168,270,484,1697,196,-7968,1745153933169256775,14
3678496,-162,253,455,1733,177,-8003,1745153933169256775,14
3678688,-164,232,423,1745,152,-8018,1745153933169256775,14
3678880,-170,210,391,1736,114,-7968,1745153933169256775,14
3679072,-172,186,360,1715,34,-7913,1745153933169256775,14
3679264,-176,164,331,1655,-29,-7863,1745153933169256775,14
3679456,-183,148,304,1582,-35,-7856,1745153933201761478,14
3679648,-194,137,277,1498,-17,-7861,1745153933201761478,14
3679840,-202,132,247,1432,30,-7906,1745153933201761478,14
3680032,-206,131,220,1379,116,-7934,1745153933201761478,14
3680224,-199,134,198,1375,193,-7940,1745153933201761478,14
3680416,-184,138,181,1403,270,-7974,1745153933201761478,14
3680608,-165,143,166,1446,316,-8051,1745153933201761478,14
3680800,-145,145,151,1499,343,-8135,1745153933201761478,14
3680992,-123,143,134,1537,317,-8217,1745153933201761478,14
3681184,-100,138,117,1571,252,-8256,1745153933201761478,14
3681376,-80,131,103,1585,169,-8309,1745153933201761478,14
3681568,-65,124,88,1562,72,-8328,1745153933201761478,14
3681760,-59,117,73,1543,-16,-8363,1745153933325961489,14
3681952,-62,111,61,1508,-112,-8369,1745153933325961489,14
3682144,-66,105,47,1490,-163,-8310,1745153933325961489,14
3682336,-69,101,30,1467,-206,-8246,1745153933325961489,14
3682528,-70,99,13,1443,-220,-8193,1745153933325961489,14
3682720,-66,93,-4,1446,-274,-8151,1745153933325961489,14
3682912,-59,85,-17,1462,-346,-8118,1745153933325961489,14
3683104,-50,75,-28,1456,-425,-8061,1745153933325961489,14
3683296,-43,64,-36,1444,-505,-8066,1745153933325961489,14
3683488,-40,53,-43,1408,-544,-8092,1745153933325961489,14
3683680,-41,45,-49,1386,-539,-8145,1745153933325961489,14
3683872,-45,42,-55,1350,-526,-8180,1745153933325961489,14
3684064,-43,41,-60,1346,-510,-8206,1745153933336436341,14
3684256,-37,41,-62,1365,-487,-8219,1745153933336436341,14
3684448,-30,42,-58,1383,-488,-8249,1745153933336436341,14
3684640,-23,42,-52,1431,-480,-8297,1745153933336436341,14
3684832,-19,41,-46,1482,-491,-8339,1745153933336436341,14
3685024,-21,40,-42,1515,-539,-8350,1745153933336436341,14
3685216,-25,35,-42,1547,-630,-8340,1745153933336436341,14
3685408,-30,29,-41,1557,-724,-8291,1745153933336436341,14
3685600,-37,23,-37,1530,-809,-8254,1745153933336436341,14
3685792,-44,17,-35,1495,-859,-8221,1745153933336436341,14
3685984,-54,14,-36,1448,-905,-8203,1745153933336436341,14
3686176,-64,16,-40,1389,-926,-8209,1745153933336436341,14
3686368,-71,20,-42,1340,-888,-8258,1745153933379376990,14
3686560,-79,27,-45,1344,-807,-8260,1745153933379376990,14
3686752,-84,34,-48,1350,-750,-8250,1745153933379376990,14
3686944,-85,41,-49,1408,-706,-8257,1745153933379376990,14
3687136,-83,43,-52,1476,-681,-8288,1745153933379376990,14
3687328,-79,43,-56,1555,-695,-8303,1745153933379376990,14
3687520,-77,35,-63,1612,-725,-8311,1745153933379376990,14
3687712,-77,23,-68,1654,-746,-8302,1745153933379376990,14
3687904,-82,13,-74,1694,-756,-8282,1745153933379376990,14
3688096,-90,2,-83,1695,-738,-8271,1745153933379376990,14
3688288,-96,-9,-94,1684,-714,-8257,1745153933379376990,14
3688480,-99,-18,-107,1691,-702,-8239,1745153933379376990,14
3688672,-100,-29,-120,1676,-699,-8209,1745153933436010744,14
3688864,-98,-39,-130,1680,-739,-8179,1745153933436010744,14
3689056,-100,-51,-139,1692,-779,-8187,1745153933436010744,14
3689248,-106,-63,-148,1681,-824,-8181,1745153933436010744,14
3689440,-115,-74,-158,1666,-836,-8158,1745153933436010744,14
3689632,-123,-88,-168,1648,-856,-8103,1745153933436010744,14
3689824,-128,-103,-176,1628,-933,-7991,1745153933436010744,14
3690016,-127,-117,-178,1607,-1004,-7892,1745153933436010744,14
3690208,-120,-132,-177,1529,-1068,-7873,1745153933436010744,14
3690400,-117,-141,-177,1451,-1091,-7837,1745153933436010744,14
3690592,-119,-143,-176,1392,-1078,-7849,1745153933436010744,14
3690784,-125,-141,-174,1332,-1044,-7868,1745153933436010744,14
3690976,-132,-136,-169,1281,-990,-7854,1745153933559483731,14
3691168,-137,-125,-160,1280,-956,-7876,1745153933559483731,14
3691360,-136,-112,-147,1301,-933,-7897,1745153933559483731,14
3691552,-133,-99,-134,1322,-933,-7902,1745153933559483731,14
3691744,-126,-86,-120,1342,-889,-7919,1745153933559483731,14
3691936,-120,-69,-107,1340,-855,-7964,1745153933559483731,14
3692128,-117,-55,-101,1338,-777,-8006,1745153933559483731,14
3692320,-112,-40,-92,1326,-653,-7994,1745153933559483731,14
3692512,-98,-28,-82,1334,-553,-7959,1745153933559483731,14
3692704,-76,-15,-75,1355,-476,-7941,1745153933559483731,14
3692896,-49,-4,-76,1385,-500,-7920,1745153933559483731,14
3693088,-19,4,-80,1418,-548,-7916,1745153933559483731,14
3693280,11,6,-83,1464,-626,-7940,1745153933583871008,14
3693472,31,3,-83,1514,-729,-7917,1745153933583871008,14
3693664,43,-2,-80,1522,-843,-7851,1745153933583871008,14
3693856,53,-11,-74,1522,-913,-7806,1745153933583871008,14
3694048,57,-18,-72,1507,-949,-7821,1745153933583871008,14
3694240,53,-22,-77,1478,-931,-7833,1745153933583871008,14
3694432,44,-25,-84,1417,-906,-7825,1745153933583871008,14
3694624,38,-25,-87,1400,-858,-7831,1745153933583871008,14
3694816,34,-24,-89,1429,-833,-7828,1745153933583871008,14
3695008,30,-22,-90,1467,-822,-7852,1745153933583871008,14
3695200,25,-22,-88,1515,-843,-7872,1745153933583871008,14
3695392,18,-25,-84,1544,-874,-7907,1745153933583871008,14
3695584,8,-29,-76,1562,-898,-7928,1745153933622135242,14
3695584,8,-29,-76,1562,-898,-7928,1745153933622135242,14
3695968,-20,-35,-73,1478,-911,-7940,1745153933622135242,14
3696160,-35,-31,-76,1429,-847,-7900,1745153933622135242,14
3696352,-43,-26,-76,1405,-780,-7863,1745153933622135242,14
3696544,-40,-21,-76,1393,-720,-7792,1745153933622135242,14
3696736,-27,-16,-76,1393,-684,-7777,1745153933622135242,14
3696928,-10,-11,-78,1404,-667,-7786,1745153933622135242,14
3697120,1,-8,-79,1433,-708,-7821,1745153933622135242,14
3697312,6,-6,-80,1450,-761,-7830,1745153933622135242,14
3697504,7,-6,-78,1473,-817,-7806,1745153933622135242,14
3697696,4,-5,-73,1480,-879,-7761,1745153933622135242,14
3697888,2,-5,-68,1470,-918,-7720,1745153933688792185,14
3698080,0,-4,-67,1458,-976,-7673,1745153933688792185,14
3698272,-3,-5,-65,1421,-1056,-7618,1745153933688792185,14
3698464,-10,-3,-58,1411,-1112,-7593,1745153933688792185,14
3698656,-20,3,-52,1383,-1160,-7604,1745153933688792185,14
3698848,-38,11,-50,1364,-1169,-7619,1745153933688792185,14
3699040,-61,22,-48,1341,-1171,-7625,1745153933688792185,14
3699232,-82,34,-44,1329,-1129,-7660,1745153933688792185,14
3699424,-96,47,-36,1330,-1042,-7639,1745153933688792185,14
3699616,-103,59,-25,1378,-966,-7639,1745153933688792185,14
3699808,-102,67,-13,1423,-886,-7671,1745153933688792185,14
3700000,-97,73,-4,1448,-831,-7719,1745153933688792185,14
3700192,-88,79,4,1465,-762,-7780,1745153933735561185,14
3700384,-74,84,11,1492,-687,-7797,1745153933735561185,14
3700576,-58,87,18,1505,-648,-7829,1745153933735561185,14
3700768,-40,87,22,1525,-636,-7856,1745153933735561185,14
3700960,-24,85,22,1545,-651,-7880,1745153933735561185,14
3701152,-14,81,20,1571,-711,-7914,1745153933735561185,14
3701344,-8,77,19,1551,-765,-7964,1745153933735561185,14
3701536,-8,72,18,1573,-759,-7963,1745153933735561185,14
3701728,-9,67,14,1600,-774,-7945,1745153933735561185,14
3701920,-13,58,8,1605,-789,-7895,1745153933735561185,14
3702112,-14,47,0,1595,-831,-7847,1745153933735561185,14
3702304,-12,33,-8,1569,-874,-7829,1745153933735561185,14
3702496,-15,22,-15,1555,-822,-7835,1745153933790408809,14
3702688,-25,14,-26,1522,-763,-7857,1745153933790408809,14
3702880,-37,11,-36,1521,-700,-7846,1745153933790408809,14
3703072,-44,11,-45,1511,-626,-7838,1745153933790408809,14
3703264,-45,13,-55,1506,-586,-7890,1745153933790408809,14
3703456,-43,13,-62,1542,-560,-7921,1745153933790408809,14
3703648,-39,12,-67,1570,-572,-7950,1745153933790408809,14
3703840,-31,11,-70,1590,-539,-7967,1745153933790408809,14
3704032,-23,9,-72,1593,-497,-7953,1745153933790408809,14
3704224,-15,8,-76,1587,-424,-7956,1745153933790408809,14
3704416,-6,8,-80,1568,-355,-7941,1745153933790408809,14
3704608,4,6,-86,1538,-308,-7933,1745153933790408809,14
3704800,17,3,-94,1528,-292,-7927,1745153933856537371,14
3704992,36,0,-102,1500,-282,-7885,1745153933856537371,14
3705184,59,-1,-108,1468,-292,-7896,1745153933856537371,14
3705376,79,1,-116,1457,-308,-7909,1745153933856537371,14
3705568,91,2,-126,1438,-341,-7922,1745153933856537371,14
3705760,98,1,-134,1472,-415,-7920,1745153933856537371,14
3705952,106,1,-138,1488,-486,-7889,1745153933856537371,14
3706144,113,0,-139,1517,-519,-7902,1745153933856537371,14
3706336,115,-2,-142,1553,-545,-7912,1745153933856537371,14
3706528,117,-7,-148,1563,-564,-7889,1745153933856537371,14
3706720,123,-10,-151,1581,-605,-7843,1745153933856537371,14
3706912,127,-15,-152,1559,-618,-7882,1745153933856537371,14
3707104,124,-19,-154,1551,-648,-7913,1745153933906391291,14
3707296,113,-19,-159,1535,-681,-7944,1745153933906391291,14
3707488,98,-17,-161,1492,-696,-7966,1745153933906391291,14
3707680,83,-14,-159,1478,-714,-8010,1745153933906391291,14
3707872,66,-7,-156,1478,-709,-8028,1745153933906391291,14
3708064,47,-1,-153,1478,-707,-8024,1745153933906391291,14
3708256,30,5,-152,1475,-672,-8039,1745153933906391291,14
3708448,14,12,-151,1482,-613,-8039,1745153933906391291,14
3708640,1,20,-151,1509,-533,-8070,1745153933906391291,14
3708832,-11,23,-154,1558,-491,-8068,1745153933906391291,14
3709024,-23,21,-156,1606,-506,-8039,1745153933906391291,14
3709216,-29,14,-161,1632,-530,-8030,1745153933906391291,14
3709408,-33,6,-167,1639,-561,-8042,1745153933969762014,14
3709600,-39,-2,-175,1628,-562,-8059,1745153933969762014,14
3709792,-43,-12,-182,1607,-544,-8084,1745153933969762014,14
3709984,-39,-21,-188,1591,-487,-8047,1745153933969762014,14
3710176,-28,-29,-194,1581,-421,-8023,1745153933969762014,14
3710368,-14,-36,-202,1584,-394,-8036,1745153933969762014,14
3710560,-2,-47,-212,1589,-435,-8043,1745153933969762014,14
3710752,8,-61,-220,1605,-577,-8017,1745153933969762014,14
3710944,17,-75,-219,1604,-710,-7970,1745153933969762014,14
3711136,22,-89,-213,1571,-814,-7955,1745153933969762014,14
3711328,22,-101,-208,1497,-864,-7955,1745153933969762014,14
3711520,16,-108,-204,1398,-850,-7943,1745153933969762014,14
3711712,9,-110,-202,1297,-792,-7948,1745153934030506563,14
3711904,5,-104,-200,1216,-745,-7957,1745153934030506563,14
3712096,4,-93,-198,1175,-739,-7969,1745153934030506563,14
3712288,1,-82,-194,1160,-733,-7968,1745153934030506563,14
3712480,-3,-67,-188,1170,-750,-7981,1745153934030506563,14
3712672,-11,-51,-180,1219,-764,-7993,1745153934030506563,14
3712864,-22,-36,-170,1248,-757,-8008,1745153934030506563,14
3713056,-36,-23,-161,1291,-724,-8020,1745153934030506563,14
3713248,-48,-13,-154,1342,-672,-8038,1745153934030506563,14
3713440,-56,-2,-148,1375,-607,-8052,1745153934030506563,14
3713632,-58,5,-144,1383,-576,-8078,1745153934030506563,14
3713824,-49,9,-143,1404,-599,-8058,1745153934030506563,14
3714016,-29,11,-141,1417,-632,-8011,1745153934093558123,14
3714208,-7,10,-139,1439,-651,-8018,1745153934093558123,14
3714400,11,6,-139,1445,-686,-8013,1745153934093558123,14
3714592,24,1,-140,1439,-754,-8044,1745153934093558123,14
3714784,34,-6,-138,1420,-824,-8051,1745153934093558123,14
3714976,42,-11,-135,1406,-894,-8058,1745153934093558123,14
3715168,48,-18,-128,1379,-977,-8073,1745153934093558123,14
3715360,52,-22,-118,1378,-1038,-8069,1745153934093558123,14
3715552,54,-24,-107,1350,-1097,-8060,1745153934093558123,14
3715744,49,-27,-96,1342,-1121,-8036,1745153934093558123,14
3715936,39,-26,-86,1336,-1127,-8039,1745153934093558123,14
3716128,24,-22,-79,1313,-1122,-8039,1745153934093558123,14
3716320,6,-19,-69,1301,-1075,-8032,1745153934140937638,14
3716512,-11,-13,-60,1304,-1038,-8037,1745153934140937638,14
3716704,-25,-6,-51,1310,-963,-8052,1745153934140937638,14
3716896,-35,3,-42,1325,-923,-8045,1745153934140937638,14
3717088,-42,12,-35,1349,-916,-8058,1745153934140937638,14
3717280,-46,19,-31,1351,-907,-8067,1745153934140937638,14
3717472,-50,27,-28,1375,-892,-8082,1745153934140937638,14
3717664,-52,34,-26,1403,-861,-8118,1745153934140937638,14
3717856,-48,39,-24,1425,-827,-8073,1745153934140937638,14
3718048,-35,41,-25,1475,-791,-8026,1745153934140937638,14
3718240,-18,41,-25,1494,-767,-8004,1745153934140937638,14
3718432,-3,36,-29,1526,-797,-7993,1745153934140937638,14
3718624,10,29,-33,1539,-851,-7967,1745153934213136770,14
3718816,20,19,-36,1539,-902,-7978,1745153934213136770,14
3719008,23,12,-37,1533,-965,-7973,1745153934213136770,14
3719200,20,3,-35,1502,-998,-7989,1745153934213136770,14
3719392,15,-3,-30,1484,-992,-7986,1745153934213136770,14
3719584,9,-7,-23,1486,-992,-7980,1745153934213136770,14
3719776,3,-8,-17,1482,-986,-7967,1745153934213136770,14
3719968,-4,-8,-13,1490,-967,-7965,1745153934213136770,14
3720160,-12,-9,-10,1505,-940,-7972,1745153934213136770,14
3720352,-22,-10,-7,1507,-937,-7958,1745153934213136770,14
3720544,-31,-10,-3,1520,-915,-7950,1745153934213136770,14
3720736,-36,-9,-1,1522,-881,-7932,1745153934213136770,14
3720928,-39,-8,0,1512,-841,-7919,1745153934258418127,14
3721120,-40,-5,-3,1486,-792,-7921,1745153934258418127,14
3721312,-38,-2,-6,1472,-755,-7946,1745153934258418127,14
3721504,-37,2,-11,1455,-746,-7975,1745153934258418127,14
3721696,-34,6,-15,1437,-745,-7950,1745153934258418127,14
3721888,-25,11,-18,1427,-689,-7921,1745153934258418127,14
3722080,-9,16,-19,1449,-678,-7917,1745153934258418127,14
3722272,8,19,-20,1463,-667,-7899,1745153934258418127,14
3722464,25,21,-22,1509,-678,-7870,1745153934258418127,14
3722656,42,21,-22,1542,-683,-7820,1745153934258418127,14
3722848,58,20,-22,1567,-737,-7799,1745153934258418127,14
3723040,72,15,-21,1602,-814,-7781,1745153934258418127,14
3723232,82,8,-17,1614,-892,-7782,1745153934318354455,14
3723424,87,1,-11,1607,-990,-7810,1745153934318354455,14
3723616,86,-6,-3,1572,-1074,-7814,1745153934318354455,14
3723808,80,-10,4,1517,-1104,-7824,1745153934318354455,14
3724000,66,-12,9,1467,-1102,-7847,1745153934318354455,14
3724192,46,-10,14,1409,-1080,-7838,1745153934318354455,14
3724384,25,-2,17,1379,-1045,-7835,1745153934318354455,14
3724576,7,7,22,1351,-1028,-7841,1745153934318354455,14
3724768,-7,18,27,1381,-1021,-7868,1745153934318354455,14
3724960,-19,29,33,1413,-1004,-7877,1745153934318354455,14
3725152,-26,38,37,1440,-967,-7870,1745153934318354455,14
3725344,-31,44,41,1461,-944,-7845,1745153934318354455,14
3725536,-36,47,42,1500,-869,-7833,1745153934376004657,14
3725728,-37,50,39,1513,-796,-7838,1745153934376004657,14
3725920,-33,52,37,1495,-728,-7848,1745153934376004657,14
3726112,-21,54,34,1489,-667,-7842,1745153934376004657,14
3726304,-4,54,30,1502,-600,-7851,1745153934376004657,14
3726496,18,54,27,1542,-582,-7875,1745153934376004657,14
3726688,39,52,23,1586,-585,-7896,1745153934376004657,14
3726880,57,48,16,1616,-626,-7936,1745153934376004657,14
3727072,72,41,11,1653,-695,-7941,1745153934376004657,14
3727264,83,31,12,1672,-791,-7917,1745153934376004657,14
3727456,92,20,13,1675,-831,-7899,1745153934376004657,14
3727648,95,9,12,1636,-830,-7891,1745153934376004657,14
3727840,89,1,7,1604,-823,-7885,1745153934443008524,14
3728032,77,-5,0,1547,-813,-7887,1745153934443008524,14
3728224,66,-8,-6,1517,-812,-7877,1745153934443008524,14
3728416,53,-7,-8,1516,-837,-7896,1745153934443008524,14
3728608,39,-7,-7,1514,-859,-7901,1745153934443008524,14
3728800,24,-6,-5,1529,-869,-7913,1745153934443008524,14
3728992,8,-4,-7,1524,-857,-7925,1745153934443008524,14
3729184,-8,-2,-10,1504,-800,-7934,1745153934443008524,14
3729376,-23,3,-14,1502,-721,-7942,1745153934443008524,14
3729568,-32,7,-17,1486,-624,-7916,1745153934443008524,14
3729760,-32,12,-19,1459,-514,-7904,1745153934443008524,14
3729952,-24,15,-24,1473,-441,-7872,1745153934443008524,14
3730144,-12,18,-33,1489,-388,-7852,1745153934506909190,14
3730336,6,19,-42,1501,-367,-7837,1745153934506909190,14
3730528,29,21,-50,1504,-348,-7820,1745153934506909190,14
3730720,51,23,-56,1526,-340,-7833,1745153934506909190,14
3730912,68,24,-63,1575,-370,-7845,1745153934506909190,14
3731104,78,22,-70,1630,-403,-7823,1745153934506909190,14
3731296,86,16,-75,1655,-456,-7800,1745153934506909190,14
3731488,91,9,-78,1686,-504,-7781,1745153934506909190,14
3731680,92,0,-85,1688,-492,-7817,1745153934506909190,14
3731872,85,-8,-94,1677,-470,-7829,1745153934506909190,14
3732064,72,-11,-104,1662,-420,-7825,1745153934506909190,14
3732256,60,-13,-110,1664,-356,-7815,1745153934506909190,14
3732448,52,-14,-117,1679,-268,-7819,1745153934551453523,14
3732640,45,-15,-123,1689,-208,-7855,1745153934551453523,14
3732832,39,-14,-132,1708,-108,-7889,1745153934551453523,14
3733024,32,-12,-142,1764,-43,-7884,1745153934551453523,14
3733216,23,-14,-154,1838,43,-7897,1745153934551453523,14
3733408,7,-20,-165,1897,126,-7863,1745153934551453523,14
3733600,-10,-29,-178,1952,199,-7811,1745153934551453523,14
3733792,-22,-39,-192,1984,337,-7793,1745153934551453523,14
3733984,-34,-45,-209,2011,465,-7772,1745153934551453523,14
3734176,-48,-52,-233,2037,612,-7734,1745153934551453523,14
3734368,-62,-56,-265,2087,752,-7696,1745153934551453523,14
3734560,-73,-59,-303,2120,917,-7668,1745153934551453523,14
3734752,-81,-64,-347,2186,1065,-7626,1745153934611759535,14
3734944,-83,-70,-396,2241,1211,-7652,1745153934611759535,14
3735136,-87,-79,-451,2314,1238,-7675,1745153934611759535,14
3735328,-100,-96,-512,2401,1146,-7684,1745153934611759535,14
3735520,-127,-118,-575,2486,1034,-7653,1745153934611759535,14
3735712,-169,-144,-637,2551,941,-7645,1745153934611759535,14
3735904,-223,-167,-700,2619,972,-7665,1745153934611759535,14
3736096,-282,-189,-769,2652,1135,-7699,1745153934611759535,14
3736288,-338,-207,-841,2665,1364,-7731,1745153934611759535,14
3736480,-380,-228,-915,2675,1651,-7746,1745153934611759535,14
3736672,-401,-249,-988,2701,1952,-7787,1745153934611759535,14
3736864,-399,-270,-1057,2725,2222,-7826,1745153934611759535,14
3737056,-383,-291,-1129,2782,2440,-7845,1745153934668023448,14
3737248,-359,-310,-1203,2852,2584,-7843,1745153934668023448,14
3737440,-330,-329,-1278,2905,2651,-7877,1745153934668023448,14
3737632,-302,-348,-1356,2946,2658,-7984,1745153934668023448,14
3737824,-269,-367,-1433,2966,2562,-8153,1745153934668023448,14
3738016,-232,-385,-1500,2989,2444,-8273,1745153934668023448,14
3738208,-204,-402,-1566,3022,2306,-8351,1745153934668023448,14
