timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
78688,-51,40,37,-757,915,-8309,1745147764132284365
78880,155,79,50,-400,-335,-7603,1745147764132284365
79072,-98,-53,51,-464,125,-8291,1745147764132284365
79264,-185,-38,56,-695,549,-7978,1745147764132284365
79456,-150,-14,72,-492,623,-8162,1745147764132284365
79648,-115,-58,82,-338,657,-8221,1745147764132284365
79840,-116,-51,81,-351,541,-8253,1745147764132284365
80032,-72,-54,69,-487,354,-8333,1745147764132284365
80224,-85,-57,65,-681,276,-8454,1745147764132284365
80416,-91,-11,68,-855,218,-8563,1745147764132284365
80608,-80,9,64,-771,90,-8630,1745147764132284365
80800,-102,9,56,-461,45,-8644,1745147764132284365
80992,-105,12,45,-300,130,-8650,1745147764360960349
81184,-109,14,39,-423,244,-8751,1745147764360960349
81376,-106,51,28,-606,173,-8907,1745147764360960349
81568,-92,82,2,-351,32,-9039,1745147764360960349
81760,-98,71,-22,-31,123,-9076,1745147764360960349
81952,-88,73,-29,55,625,-9134,1745147764360960349
82144,-40,60,-20,169,1204,-9143,1745147764360960349
82336,33,43,-18,256,1437,-9077,1745147764360960349
82528,112,16,-31,241,1426,-9001,1745147764360960349
82720,176,-24,-44,98,1257,-8575,1745147764360960349
82912,148,-36,-69,-288,498,-9066,1745147764360960349
83104,431,-5,-62,-415,2097,-7930,1745147764360960349
83296,610,-38,-23,-264,1219,-7897,1745147764405035520
83488,622,18,-13,-266,507,-8530,1745147764405035520
83872,-341,506,41,-2870,-5030,-6211,1745147764405035520
84064,-317,294,-122,-1958,-3697,-5717,1745147764405035520
84256,-409,155,-107,-1497,-2577,-7284,1745147764405035520
84448,-553,206,11,-981,-1470,-7705,1745147764405035520
84640,-671,169,80,-587,-467,-7423,1745147764405035520
84832,-704,187,70,-323,515,-7641,1745147764405035520
85024,-659,140,17,-128,1275,-7878,1745147764405035520
85216,-539,104,-52,-49,1822,-7987,1745147764405035520
85408,-375,60,-98,-4,2078,-8173,1745147764405035520
85600,-212,19,-113,-19,2243,-8171,1745147764405035520
85792,-79,5,-90,-46,2138,-8185,1745147764448534497
85984,17,-11,-63,-59,1783,-8296,1745147764448534497
86176,87,-28,-57,-169,1389,-8236,1745147764448534497
86368,138,-29,-56,-343,991,-8373,1745147764448534497
86560,158,-15,-56,-440,632,-8529,1745147764448534497
86752,146,9,-57,-433,347,-8295,1745147764448534497
86944,111,15,-65,-99,25,-7738,1745147764448534497
87136,44,-16,-82,677,-435,-7640,1745147764448534497
87328,-34,-81,-91,1707,-977,-8063,1745147764448534497
87520,-126,-220,-89,2838,-1382,-8557,1745147764448534497
87712,-274,-329,-85,3414,-1149,-7186,1745147764448534497
87904,-526,-383,-132,3674,-380,-6834,1745147764448534497
88096,-983,-427,-243,4084,148,-8161,1745147764496713849
88288,-1351,-501,-404,4094,1221,-8822,1745147764496713849
88480,-1471,-556,-581,3924,2522,-8786,1745147764496713849
88672,-1363,-622,-763,3952,3516,-8937,1745147764496713849
88864,-1132,-765,-905,4280,3795,-9207,1745147764496713849
89056,-973,-947,-996,4520,3410,-8941,1745147764496713849
89248,-987,-1116,-1031,4376,2647,-8543,1745147764496713849
89440,-1017,-1236,-1033,3896,2024,-8250,1745147764496713849
89632,-934,-1280,-1042,3110,1872,-7935,1745147764496713849
89824,-766,-1252,-1079,2445,2066,-7729,1745147764496713849
90016,-589,-1192,-1125,2059,2355,-7563,1745147764496713849
90208,-433,-1152,-1166,1935,2602,-7392,1745147764496713849
90400,-290,-1138,-1194,1984,2725,-7217,1745147764540240222
90592,-127,-1142,-1199,2149,2699,-7106,1745147764540240222
90784,70,-1158,-1183,2357,2545,-7051,1745147764540240222
90976,289,-1164,-1140,2368,2266,-7067,1745147764540240222
91168,518,-1162,-1075,2096,1841,-7070,1745147764540240222
91360,728,-1133,-986,1638,1272,-7016,1745147764540240222
91552,896,-1082,-876,997,479,-6986,1745147764540240222
91744,995,-981,-765,281,-534,-6943,1745147764540240222
91936,1010,-782,-625,-70,-1645,-6638,1745147764540240222
92128,926,-600,-442,-404,-2680,-6047,1745147764540240222
92320,736,-374,-244,-671,-3765,-5654,1745147764540240222
92512,461,-137,-25,-894,-4707,-5111,1745147764540240222
92704,172,88,153,-700,-5904,-4416,1745147764588476917
92896,-143,305,294,-694,-6292,-3750,1745147764588476917
93088,-462,501,481,-634,-6830,-2984,1745147764588476917
93280,-765,686,667,-571,-7209,-2311,1745147764588476917
93472,-1040,868,847,-417,-7456,-1782,1745147764588476917
93664,-1292,1042,1026,-263,-7535,-1401,1745147764588476917
93856,-1527,1204,1207,-160,-7479,-1066,1745147764588476917
94048,-1735,1354,1395,-30,-7395,-787,1745147764588476917
94240,-1898,1509,1596,102,-7296,-709,1745147764588476917
94432,-2009,1680,1811,213,-7111,-682,1745147764588476917
94624,-2086,1863,2034,388,-6750,-956,1745147764588476917
94816,-2143,2049,2262,613,-6276,-1195,1745147764588476917
95008,-2177,2217,2487,943,-5808,-1261,1745147764631930738
95200,-2178,2376,2713,1271,-5415,-1410,1745147764631930738
95392,-2153,2524,2947,1549,-5070,-1572,1745147764631930738
95584,-2109,2672,3185,1793,-4747,-1728,1745147764631930738
95776,-2053,2814,3420,2049,-4463,-1956,1745147764631930738
95968,-1982,2948,3648,2283,-4181,-2257,1745147764631930738
96160,-1895,3084,3866,2450,-3902,-2508,1745147764631930738
96352,-1795,3231,4063,2629,-3616,-2806,1745147764631930738
96544,-1686,3388,4239,2869,-3296,-3164,1745147764631930738
96736,-1574,3540,4400,3149,-2987,-3480,1745147764631930738
96928,-1467,3689,4556,3474,-2654,-3744,1745147764631930738
97120,-1373,3834,4716,3846,-2272,-3953,1745147764631930738
97312,-1302,3965,4874,4365,-1918,-4130,1745147764680254828
97504,-1270,4076,5019,4962,-1591,-4345,1745147764680254828
97696,-1281,4142,5145,5671,-1256,-4468,1745147764680254828
97888,-1320,4184,5249,6375,-915,-4512,1745147764680254828
98080,-1376,4221,5327,7013,-506,-4553,1745147764680254828
98272,-1429,4244,5370,7573,-100,-4696,1745147764680254828
98464,-1460,4265,5379,8117,515,-4773,1745147764680254828
98656,-1459,4286,5365,8590,1128,-4746,1745147764680254828
98848,-1397,4290,5308,9166,1778,-4917,1745147764680254828
99040,-1284,4273,5218,9761,2314,-5148,1745147764680254828
99232,-1143,4241,5103,10373,2759,-5406,1745147764680254828
99424,-994,4203,4990,11043,3083,-5740,1745147764680254828
99616,-849,4158,4893,11644,3265,-6122,1745147764695364951
99808,-701,4119,4808,12061,3476,-6488,1745147764695364951
100000,-545,4092,4747,12252,3724,-6732,1745147764695364951
100192,-381,4107,4717,12267,3998,-7043,1745147764695364951
100384,-219,4148,4724,12272,4325,-7221,1745147764695364951
100576,-75,4189,4769,12339,4476,-7229,1745147764695364951
100768,37,4216,4825,12545,4389,-7138,1745147764695364951
100960,117,4231,4873,12738,4162,-6959,1745147764695364951
101152,169,4252,4914,12939,3841,-6705,1745147764695364951
101344,197,4286,4959,13164,3464,-6547,1745147764695364951
101536,184,4335,5006,13437,3082,-6305,1745147764695364951
101728,117,4365,5033,13871,2682,-6105,1745147764695364951
101920,-10,4376,5046,14348,2231,-5936,1745147764718603488
102112,-190,4357,5046,14864,1685,-5577,1745147764718603488
102304,-393,4302,5011,15387,1210,-5161,1745147764718603488
102496,-604,4247,4973,15720,1033,-4758,1745147764718603488
102688,-848,4174,4978,16365,566,-4193,1745147764718603488
102880,-1061,4065,4847,17180,-263,-3430,1745147764718603488
103072,-1222,3908,4575,17639,115,-3155,1745147764718603488
103264,-1380,3762,4428,18333,156,-2961,1745147764718603488
103456,-1539,3594,4310,18889,526,-2782,1745147764718603488
103648,-1699,3356,4171,19069,1218,-2812,1745147764718603488
103840,-1846,3097,3998,18885,2173,-3189,1745147764718603488
104032,-1992,2841,3828,18164,3232,-3506,1745147764718603488
104224,-2117,2597,3697,17200,4247,-3869,1745147764775714113
104416,-2208,2379,3614,16186,5079,-4192,1745147764775714113
104608,-2257,2182,3564,15336,5607,-4357,1745147764775714113
104800,-2263,1982,3505,14631,5935,-4434,1745147764775714113
104992,-2241,1790,3424,13974,6076,-4419,1745147764775714113
105184,-2199,1606,3325,13244,6058,-4471,1745147764775714113
