timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
114016,17,247,7,219,1747,-7497,1745145665048421269
114208,119,73,8,122,1754,-7849,1745145665048421269
114400,141,93,8,-39,1766,-7703,1745145665048421269
114592,154,111,9,-118,1860,-7752,1745145665048421269
114784,192,109,14,-101,1924,-7841,1745145665048421269
114976,217,139,17,-52,1910,-7932,1745145665048421269
115168,237,141,19,1,1869,-8041,1745145665048421269
115360,252,143,22,46,1839,-8092,1745145665048421269
115552,256,156,27,124,1752,-8143,1745145665048421269
115744,256,145,30,185,1655,-8186,1745145665048421269
115936,249,143,32,267,1643,-8219,1745145665048421269
116128,242,137,33,351,1685,-8285,1745145665048421269
116320,240,119,32,443,1671,-8380,1745145665104552423
116512,231,104,26,542,1607,-8448,1745145665104552423
116704,216,73,15,680,1596,-8480,1745145665104552423
116896,208,31,5,776,1727,-8580,1745145665104552423
117088,203,-15,-7,773,1867,-8557,1745145665104552423
117280,212,-47,-14,637,2100,-8559,1745145665104552423
117472,237,-56,-18,474,2205,-8526,1745145665104552423
117664,260,-56,-23,346,2040,-8450,1745145665104552423
117856,237,-22,-43,274,873,-8302,1745145665104552423
118048,236,-62,-67,724,2337,-8075,1745145665104552423
118240,280,-147,-54,682,1855,-7789,1745145665104552423
118432,280,-187,-68,820,1502,-8203,1745145665104552423
118624,254,-246,-66,841,1453,-7988,1745145665160782222
118816,208,-264,-54,735,1154,-8170,1745145665160782222
119008,67,-170,125,339,-781,-8580,1745145665160782222
119200,-456,85,-20,-1414,-3405,-6473,1745145665160782222
119392,-476,-20,-185,-1684,-1372,-6709,1745145665160782222
119584,-586,-96,-124,-1690,-230,-7241,1745145665160782222
119776,-589,22,-60,-1569,991,-7463,1745145665160782222
119968,-555,99,-13,-1210,2156,-7400,1745145665160782222
120160,-469,160,-10,-748,3018,-7353,1745145665160782222
120352,-342,187,-51,-260,3471,-7510,1745145665160782222
120544,-196,166,-119,182,3649,-7602,1745145665160782222
