timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
110947,38,-42,82,2209,2177,-7580,1745175660399010406
111139,22,-100,62,2008,1239,-7503,1745175660399010406
111331,-56,-149,44,1928,2088,-7179,1745175660399010406
111523,-9,-189,66,1949,2514,-7108,1745175660399010406
111715,46,-254,125,2375,2880,-7431,1745175660399010406
111907,117,-303,175,2332,3186,-7544,1745175660399010406
112099,182,-341,188,2266,2902,-7770,1745175660399010406
112291,219,-359,179,1954,2537,-7953,1745175660399010406
112483,251,-342,155,1662,2388,-8070,1745175660399010406
112675,283,-297,144,1660,2062,-8120,1745175660399010406
112867,340,-244,130,1617,1916,-8166,1745175660399010406
113059,370,-189,118,1710,1809,-8177,1745175660399010406
113251,380,-158,100,1775,1799,-8225,1745175660453446992
113443,391,-125,74,1775,1792,-8259,1745175660453446992
113635,393,-103,44,1754,1660,-8216,1745175660453446992
113827,380,-85,22,1748,1529,-8122,1745175660453446992
114019,369,-64,17,1758,1475,-8060,1745175660453446992
114211,355,-48,19,1770,1528,-8064,1745175660453446992
114403,342,-39,20,1721,1500,-8047,1745175660453446992
114595,333,-16,22,1945,1326,-7940,1745175660453446992
114787,386,-1,40,1907,1359,-7939,1745175660453446992
114979,428,-2,52,1666,1619,-7890,1745175660453446992
115171,416,-5,41,1529,1738,-7864,1745175660453446992
115363,434,3,22,1498,1693,-7874,1745175660453446992
115555,463,27,12,1453,1721,-7847,1745175660514985076
115747,466,39,16,1451,970,-7142,1745175660514985076
115939,416,113,33,1765,2020,-8611,1745175660514985076
116131,622,31,38,1669,3107,-7483,1745175660514985076
116323,683,46,29,2109,2870,-8045,1745175660514985076
116515,806,-2,24,2334,2750,-7953,1745175660514985076
116707,926,-25,32,2430,2621,-7804,1745175660514985076
116899,999,-51,38,2591,987,-7864,1745175660514985076
117091,668,-67,-20,1797,-4755,-7389,1745175660514985076
117283,-103,77,-122,792,-6750,-6445,1745175660514985076
117475,-593,247,-39,-2,-4714,-6414,1745175660514985076
117667,-753,261,109,-28,-2201,-7529,1745175660514985076
117859,-883,302,169,474,204,-8133,1745175660575092756
118051,-1015,381,95,1307,2040,-8322,1745175660575092756
118243,-1032,395,-36,2301,3176,-8235,1745175660575092756
118435,-917,338,-136,3167,3694,-7938,1745175660575092756
118627,-724,243,-170,3662,3718,-7660,1745175660575092756
118819,-512,132,-142,3545,3518,-7593,1745175660575092756
119011,-376,14,-114,2901,3199,-7592,1745175660575092756
119203,-312,-58,-97,2226,2728,-7601,1745175660575092756
119395,-225,-90,-77,1705,2292,-7635,1745175660575092756
119587,-158,-73,-68,1401,1970,-7729,1745175660575092756
119779,-126,-41,-59,1351,1783,-7717,1745175660575092756
119971,-112,-5,-50,1478,1706,-7668,1745175660575092756
120163,-100,26,-40,1640,1796,-7653,1745175660632220724
120355,-85,46,-24,1819,1956,-7648,1745175660632220724
120547,-65,51,-12,1961,2098,-7677,1745175660632220724
120739,-37,40,-11,2057,2189,-7675,1745175660632220724
120931,-3,21,-17,2084,2180,-7683,1745175660632220724
121123,28,4,-23,2027,2083,-7688,1745175660632220724
121315,50,-7,-21,1949,1899,-7698,1745175660632220724
121507,59,-14,-8,1901,1714,-7708,1745175660632220724
121699,58,-14,10,1873,1535,-7733,1745175660632220724
121891,48,-12,23,1836,1413,-7746,1745175660632220724
122083,31,-7,30,1835,1337,-7778,1745175660632220724
122275,10,-2,30,1849,1304,-7805,1745175660632220724
122467,-13,4,23,1864,1274,-7799,1745175660683765044
122659,-36,8,7,1852,1261,-7771,1745175660683765044
122851,-58,15,-8,1860,1263,-7754,1745175660683765044
123043,-77,21,-18,1861,1295,-7737,1745175660683765044
123235,-95,23,-23,1872,1352,-7746,1745175660683765044
123427,-107,25,-23,1882,1421,-7762,1745175660683765044
123619,-109,27,-19,1887,1497,-7779,1745175660683765044
123811,-119,29,-20,1881,1578,-7790,1745175660683765044
124003,-133,29,-18,1893,1601,-7771,1745175660683765044
124195,-142,31,-17,1910,1651,-7743,1745175660683765044
124387,-145,32,-15,1905,1713,-7724,1745175660683765044
124579,-143,32,-14,1904,1767,-7723,1745175660683765044
124771,-135,31,-15,1926,1809,-7687,1745175660747361286
124963,-125,29,-21,1953,1815,-7693,1745175660747361286
125155,-120,26,-30,1978,1822,-7705,1745175660747361286
125347,-115,23,-39,1983,1839,-7696,1745175660747361286
125539,-107,20,-46,1978,1827,-7696,1745175660747361286
125731,-97,19,-51,1939,1847,-7706,1745175660747361286
125923,-88,19,-50,1921,1863,-7726,1745175660747361286
126115,-74,16,-41,1920,1866,-7695,1745175660747361286
126307,-61,12,-30,1931,1833,-7709,1745175660747361286
126499,-60,12,-25,1934,1779,-7735,1745175660747361286
126691,-60,8,-22,1915,1733,-7733,1745175660747361286
126883,-62,7,-20,1898,1707,-7713,1745175660747361286
127075,-64,8,-21,1871,1697,-7712,1745175660805960387
127267,-69,9,-21,1864,1706,-7712,1745175660805960387
127459,-74,10,-19,1861,1702,-7731,1745175660805960387
127651,-79,13,-17,1843,1730,-7730,1745175660805960387
127843,-84,17,-12,1835,1753,-7751,1745175660805960387
128035,-87,21,-5,1836,1790,-7744,1745175660805960387
