timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
180640,93,-121,-2,1581,2535,-7060,1745188668126204156
180832,-42,-112,-25,1075,1946,-7934,1745188668126204156
181024,-81,-76,15,1440,2593,-7582,1745188668126204156
181216,-108,-106,20,1522,2761,-7664,1745188668126204156
181408,-93,-100,1,1525,2728,-7576,1745188668126204156
181600,-81,-131,6,1477,2781,-7587,1745188668126204156
181792,-79,-141,11,1369,2809,-7631,1745188668126204156
181984,-61,-139,1,1244,2723,-7599,1745188668126204156
182176,-51,-147,1,1287,2773,-7585,1745188668126204156
182368,-32,-152,9,1417,2994,-7555,1745188668126204156
182560,-12,-165,7,1483,2962,-7598,1745188668126204156
182752,-12,-180,-3,1336,2657,-7603,1745188668126204156
182944,-12,-169,-5,1045,2362,-7665,1745188668175435008
183136,-3,-140,-3,732,2397,-7770,1745188668175435008
183328,8,-87,0,588,2703,-7835,1745188668175435008
183520,22,-22,-1,656,2874,-7838,1745188668175435008
183712,38,25,-4,885,2965,-7833,1745188668175435008
183904,58,69,-9,895,3015,-7835,1745188668175435008
184096,75,109,-11,834,2942,-7814,1745188668175435008
184288,85,134,-4,1035,2773,-7753,1745188668175435008
184480,95,158,-5,1185,2661,-7778,1745188668175435008
184672,103,170,-12,1256,2597,-7742,1745188668175435008
184864,103,170,-14,1368,2270,-7646,1745188668175435008
185056,98,160,-9,1433,2009,-7580,1745188668175435008
185248,81,146,-4,1417,1936,-7572,1745188668235422741
185440,54,125,-1,1444,1803,-7579,1745188668235422741
185632,22,100,4,1584,1767,-7577,1745188668235422741
185824,-12,63,7,1703,1852,-7574,1745188668235422741
186016,-36,32,11,1620,2172,-7674,1745188668235422741
186208,-50,14,5,1405,2589,-7695,1745188668235422741
186400,-57,6,-3,1380,2761,-7655,1745188668235422741
186592,-54,-1,-11,1498,2730,-7610,1745188668235422741
186784,-48,-17,-18,1620,2665,-7530,1745188668235422741
186976,-88,14,-35,935,2058,-8143,1745188668235422741
187168,14,-35,3,2255,3455,-7034,1745188668235422741
187360,-61,-89,-25,1710,2706,-7857,1745188668235422741
187552,-20,-83,-67,949,2451,-7524,1745188668292600917
187744,-17,-62,-37,743,2520,-7636,1745188668292600917
187936,-13,-21,-20,694,2627,-7623,1745188668292600917
188128,-11,34,-25,725,2599,-7607,1745188668292600917
188320,-6,74,-18,1045,2592,-7575,1745188668292600917
188512,1,78,-5,1375,2577,-7519,1745188668292600917
188704,5,84,-7,1223,2542,-7510,1745188668292600917
188896,5,95,-11,947,2433,-7492,1745188668292600917
189088,8,114,1,966,2373,-7530,1745188668292600917
189280,9,132,14,1097,2414,-7553,1745188668292600917
189472,6,145,19,1273,2434,-7565,1745188668292600917
189664,4,143,20,1378,2443,-7520,1745188668292600917
189856,5,127,25,1592,2524,-7596,1745188668352181883
190048,5,81,26,2017,2537,-7658,1745188668352181883
190240,0,31,10,1967,2518,-7611,1745188668352181883
190432,-3,-15,-6,1599,2413,-7612,1745188668352181883
190624,-7,-34,-8,1199,2353,-7624,1745188668352181883
190816,-9,-25,-7,1006,2395,-7633,1745188668352181883
191008,-11,-3,-1,1040,2515,-7609,1745188668352181883
191200,-9,16,5,1236,2605,-7609,1745188668352181883
191392,-5,22,5,1405,2625,-7624,1745188668352181883
191584,1,16,1,1443,2595,-7610,1745188668352181883
191776,5,7,-1,1407,2534,-7605,1745188668352181883
191968,7,2,-3,1313,2503,-7604,1745188668352181883
192160,9,4,-3,1248,2498,-7619,1745188668420488551
192352,11,11,0,1254,2525,-7626,1745188668420488551
192544,12,18,2,1286,2526,-7638,1745188668420488551
192736,11,21,2,1360,2510,-7650,1745188668420488551
192928,11,18,0,1417,2490,-7631,1745188668420488551
193120,9,14,-1,1418,2469,-7626,1745188668420488551
193312,8,8,-3,1380,2466,-7631,1745188668420488551
193504,6,4,-4,1342,2477,-7623,1745188668420488551
193696,4,3,-5,1330,2472,-7634,1745188668420488551
193888,3,4,-3,1316,2502,-7650,1745188668420488551
194080,1,5,-3,1340,2514,-7616,1745188668420488551
194272,0,5,-4,1359,2493,-7632,1745188668420488551
194464,-2,1,-4,1357,2458,-7622,1745188668471265170
194656,-5,0,-4,1339,2452,-7603,1745188668471265170
194848,-5,-1,-4,1315,2456,-7587,1745188668471265170
195040,-4,-2,-4,1304,2495,-7601,1745188668471265170
195232,-5,1,-4,1298,2534,-7627,1745188668471265170
195424,-5,2,-5,1305,2516,-7642,1745188668471265170
195616,-5,1,-6,1318,2485,-7642,1745188668471265170
195808,-8,0,-6,1332,2468,-7611,1745188668471265170
196000,-11,-2,-6,1352,2445,-7603,1745188668471265170
196192,-9,-4,-6,1348,2525,-7595,1745188668471265170
196384,-9,-6,-7,1332,2535,-7648,1745188668471265170
196576,-12,-5,-9,1310,2491,-7691,1745188668471265170
196768,-18,-6,-10,1330,2441,-7661,1745188668531938418
196960,-21,-5,-11,1332,2428,-7627,1745188668531938418
197152,-23,-6,-8,1358,2436,-7633,1745188668531938418
197344,-24,-7,-8,1340,2523,-7598,1745188668531938418
197536,-19,-6,-11,1313,2561,-7630,1745188668531938418
197728,-20,-4,-8,1328,2539,-7707,1745188668531938418
197920,-20,-5,-5,1364,2502,-7631,1745188668531938418
198112,-19,-7,-7,1369,2483,-7599,1745188668531938418
198304,-16,-11,-7,1347,2507,-7592,1745188668531938418
198496,-13,-11,-8,1306,2527,-7638,1745188668531938418
198688,-10,-6,-11,1270,2558,-7626,1745188668531938418
198880,-10,-1,-13,1304,2509,-7644,1745188668531938418
199072,-5,-1,-12,1350,2532,-7578,1745188668591591988
199264,-4,-2,-15,1352,2514,-7582,1745188668591591988
199456,0,-4,-18,1342,2507,-7596,1745188668591591988
199648,1,-5,-20,1317,2547,-7638,1745188668591591988
199840,4,-7,-24,1331,2582,-7695,1745188668591591988
200032,10,-7,-26,1326,2621,-7638,1745188668591591988
200224,20,-8,-31,1290,2647,-7586,1745188668591591988
200416,28,-5,-35,1241,2621,-7651,1745188668591591988
200608,33,0,-34,1225,2556,-7642,1745188668591591988
200800,36,6,-38,1255,2517,-7632,1745188668591591988
200992,45,6,-40,1332,2612,-7580,1745188668591591988
201184,73,4,-43,1378,2900,-7416,1745188668591591988
201376,119,1,-51,1377,3146,-7460,1745188668643117038
