timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
234596,29,-18,3,1002,2039,-7943,1745175965831685506
234788,97,-50,-4,985,926,-7944,1745175965831685506
234980,-36,-36,-3,1177,1156,-7928,1745175965831685506
235172,-4,-23,5,874,1476,-7862,1745175965831685506
235364,-3,-23,4,891,1581,-7979,1745175965831685506
235556,-13,-32,1,1031,1612,-7920,1745175965831685506
235748,5,-26,0,1078,1513,-7945,1745175965831685506
235940,-3,-36,-1,1001,1452,-7935,1745175965831685506
236132,-5,-27,-2,953,1451,-7957,1745175965831685506
236324,2,-25,-2,913,1463,-7975,1745175965831685506
236516,-3,-21,-2,927,1495,-7977,1745175965831685506
236708,0,-15,-1,984,1520,-7986,1745175965831685506
236900,3,-16,-3,1010,1536,-7998,1745175965892729010
237092,3,-13,-7,990,1500,-8017,1745175965892729010
237284,7,-10,-14,1008,1488,-8055,1745175965892729010
237476,7,-10,-20,981,1477,-8022,1745175965892729010
237668,5,-3,-23,968,1396,-8048,1745175965892729010
237860,3,4,-22,1004,1286,-8056,1745175965892729010
238052,-6,8,-19,950,1298,-8017,1745175965892729010
238244,-25,8,-20,957,1241,-7986,1745175965892729010
238436,-43,7,-20,976,1235,-8007,1745175965892729010
238628,-59,7,-17,987,1252,-8003,1745175965892729010
238820,-78,7,-14,999,1264,-7942,1745175965892729010
239012,-97,2,-16,965,1281,-7921,1745175965892729010
239204,-105,3,-18,912,1432,-7958,1745175965944559579
239396,-107,6,-24,853,1560,-7974,1745175965944559579
239588,-103,15,-30,792,1631,-7931,1745175965944559579
239780,-95,25,-36,714,1627,-7558,1745175965944559579
239972,-201,54,-57,794,1323,-8534,1745175965944559579
240164,-44,42,-20,1033,2286,-7514,1745175965944559579
240356,-33,54,-15,818,2021,-7859,1745175965944559579
240548,-12,59,-28,945,2000,-8076,1745175965944559579
240740,40,48,-31,991,2009,-7874,1745175965944559579
240932,82,63,-30,1022,1975,-7920,1745175965944559579
241124,104,54,-23,1021,1947,-7907,1745175965944559579
241316,144,52,-19,1031,1884,-7890,1745175965944559579
241508,174,49,-20,1033,1796,-7870,1745175966007427754
241700,190,44,-21,1035,1619,-7844,1745175966007427754
241892,196,36,-16,1123,1363,-7805,1745175966007427754
242084,173,18,-12,1212,930,-7602,1745175966007427754
242276,123,4,-7,974,817,-7571,1745175966007427754
242468,104,16,2,1040,795,-8166,1745175966007427754
242660,60,1,1,1015,889,-8033,1745175966007427754
242852,12,8,-3,1016,982,-7827,1745175966007427754
243044,-23,4,-10,999,1110,-7913,1745175966007427754
243236,-39,2,-14,989,1271,-7959,1745175966007427754
243428,-50,1,-16,967,1442,-7934,1745175966007427754
243620,-55,0,-17,972,1533,-7909,1745175966007427754
243812,-49,-2,-17,972,1596,-7909,1745175966072727470
244004,-40,-2,-15,995,1618,-7933,1745175966072727470
244196,-29,-5,-13,1009,1620,-7957,1745175966072727470
244388,-20,-8,-10,1004,1621,-7959,1745175966072727470
244580,-11,-9,-7,965,1600,-7943,1745175966072727470
244772,-2,-9,-6,953,1547,-7937,1745175966072727470
244964,4,-8,-7,965,1489,-7962,1745175966072727470
245156,5,-6,-9,970,1460,-7970,1745175966072727470
245348,4,-3,-10,976,1419,-7947,1745175966072727470
245540,-1,0,-9,965,1386,-7943,1745175966072727470
245732,-7,3,-6,964,1383,-7934,1745175966072727470
245924,-12,4,-4,989,1412,-7921,1745175966072727470
246116,-17,5,0,997,1422,-7968,1745175966119396315
246308,-19,7,-1,992,1444,-7971,1745175966119396315
246500,-21,7,-1,970,1477,-7939,1745175966119396315
246692,-21,7,-1,993,1494,-7930,1745175966119396315
246884,-18,7,1,999,1509,-7950,1745175966119396315
247076,-13,8,1,963,1533,-7943,1745175966119396315
247268,-9,9,1,965,1540,-7942,1745175966119396315
247460,-4,11,1,973,1523,-7942,1745175966119396315
247652,0,11,1,990,1501,-7955,1745175966119396315
247844,3,11,1,981,1487,-7957,1745175966119396315
248036,5,13,0,973,1430,-7960,1745175966119396315
248228,5,14,0,953,1436,-7941,1745175966119396315
248420,0,16,0,947,1431,-7931,1745175966182734955
248612,-4,18,-1,968,1400,-7959,1745175966182734955
248804,-6,19,0,983,1377,-7925,1745175966182734955
248996,-9,23,-2,983,1366,-7897,1745175966182734955
249188,-20,22,-6,997,1356,-7919,1745175966182734955
249380,-28,22,-10,952,1322,-8085,1745175966182734955
249572,-34,27,-13,879,1383,-8002,1745175966182734955
249764,-39,40,-14,871,1447,-7924,1745175966182734955
249956,-43,44,-13,946,1467,-7898,1745175966182734955
250148,-41,43,-14,1024,1443,-7980,1745175966182734955
250340,-40,43,-16,1054,1457,-7927,1745175966182734955
250532,-39,44,-19,1068,1495,-7915,1745175966182734955
250724,-37,38,-21,1084,1510,-7924,1745175966236799461
250916,-33,32,-24,1064,1480,-7889,1745175966236799461
251108,-30,31,-27,1060,1453,-7922,1745175966236799461
251300,-27,30,-29,1030,1426,-7925,1745175966236799461
251492,-31,28,-34,1017,1404,-7931,1745175966236799461
251684,-37,25,-38,1025,1358,-7917,1745175966236799461
251876,-43,25,-40,1015,1332,-7912,1745175966236799461
252068,-50,27,-42,1016,1341,-7896,1745175966236799461
252260,-59,26,-43,1017,1352,-7871,1745175966236799461
252452,-66,25,-47,1014,1390,-7892,1745175966236799461
252644,-72,26,-51,1013,1402,-7926,1745175966236799461
252836,-76,27,-55,1012,1438,-7938,1745175966236799461
253028,-80,27,-61,1020,1469,-7885,1745175966303885411
253220,-80,30,-68,1012,1506,-7927,1745175966303885411
253412,-78,31,-75,1022,1561,-7909,1745175966303885411
253604,-79,30,-81,1046,1538,-7927,1745175966303885411
253796,-70,30,-85,1047,1562,-8001,1745175966303885411
253988,-64,30,-92,1023,1581,-7878,1745175966303885411
254180,-64,32,-99,1013,1558,-7924,1745175966303885411
254372,-58,28,-102,1009,1536,-7899,1745175966303885411
254564,-56,29,-104,1011,1494,-7930,1745175966303885411
254756,-57,26,-104,1024,1486,-7925,1745175966303885411
254948,-58,26,-105,1004,1480,-7899,1745175966303885411
255140,-59,27,-106,996,1475,-7896,1745175966303885411
255332,-58,26,-106,1002,1534,-7950,1745175966365562139
255524,-63,26,-105,988,1578,-7939,1745175966365562139
255716,-62,29,-106,982,1636,-7902,1745175966365562139
255908,-53,28,-104,991,1646,-7891,1745175966365562139
256100,-46,30,-104,1002,1618,-7915,1745175966365562139
256292,-44,29,-106,1043,1626,-7948,1745175966365562139
256484,-42,26,-108,1053,1648,-7909,1745175966365562139
256676,-37,24,-110,1067,1638,-7884,1745175966365562139
256868,-29,23,-110,1071,1591,-7899,1745175966365562139
257060,-25,20,-111,1058,1604,-7881,1745175966365562139
257252,-25,18,-113,1068,1563,-7902,1745175966365562139
257444,-26,15,-111,1046,1561,-7912,1745175966365562139
257636,-28,13,-108,1054,1523,-7923,1745175966411610468
257828,-37,17,-113,1044,1507,-7954,1745175966411610468
258020,-45,13,-114,1047,1513,-7899,1745175966411610468
258212,-43,10,-114,1044,1542,-7890,1745175966411610468
258404,-41,9,-112,1036,1599,-7904,1745175966411610468
