timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
291040,95,-77,50,4104,2941,-6125,1745188045576097089
291232,5,-206,73,3874,2886,-6848,1745188045576097089
291424,-28,-160,110,3692,3226,-6675,1745188045576097089
291616,-33,-197,94,3440,3240,-6864,1745188045576097089
291808,-38,-197,71,3366,3023,-6888,1745188045576097089
292000,-54,-168,45,3234,2902,-6922,1745188045576097089
292192,-61,-152,32,3188,2873,-6952,1745188045576097089
292384,-83,-135,35,3154,2858,-6920,1745188045576097089
292576,-100,-109,37,3075,2862,-6842,1745188045576097089
292768,-108,-94,43,2947,2699,-6791,1745188045576097089
292960,-136,-74,52,2943,2498,-6769,1745188045576097089
293152,-167,-45,61,2841,2703,-6832,1745188045576097089
293344,-192,-11,58,2837,2822,-6839,1745188045649582408
293728,-238,47,30,3166,2744,-6864,1745188045649582408
293920,-249,58,25,3289,2940,-6872,1745188045649582408
294112,-243,74,15,3289,3104,-6907,1745188045649582408
294304,-230,88,-1,3285,3241,-6885,1745188045649582408
294496,-205,97,-12,3294,3277,-6862,1745188045649582408
294688,-170,103,-11,3378,3313,-6859,1745188045649582408
294880,-125,107,-4,3344,3393,-6891,1745188045649582408
295072,-79,126,-7,3248,3449,-6871,1745188045649582408
295264,-38,144,-25,3312,3344,-6811,1745188045649582408
295456,-4,143,-29,3528,3224,-6778,1745188045649582408
295648,29,140,-13,3685,3307,-6782,1745188045649582408
295840,59,131,-8,3636,3516,-6794,1745188045686073272
296032,92,130,-15,3581,3674,-6786,1745188045686073272
296224,138,129,-44,3628,3698,-6751,1745188045686073272
296416,182,126,-56,3660,3693,-6731,1745188045686073272
296608,223,113,-60,3763,3493,-6701,1745188045686073272
296800,265,96,-74,3824,3425,-6685,1745188045686073272
296992,299,69,-91,3971,3396,-6691,1745188045686073272
297184,340,47,-115,3850,3459,-6721,1745188045686073272
297376,294,-22,-144,4160,2091,-6145,1745188045686073272
297568,594,168,-156,2820,5148,-7437,1745188045686073272
297760,482,30,-179,3208,3383,-6679,1745188045686073272
297952,397,21,-233,3343,2650,-6756,1745188045686073272
298144,439,71,-204,3163,2811,-6639,1745188045751166375
298336,475,81,-175,3067,2984,-6700,1745188045751166375
298528,456,98,-155,3055,3011,-6694,1745188045751166375
298720,432,126,-155,2772,2563,-6649,1745188045751166375
298912,356,170,-187,3088,2234,-6568,1745188045751166375
299104,303,134,-178,3743,2480,-6674,1745188045751166375
299296,276,116,-109,4063,2617,-6745,1745188045751166375
299488,232,81,-45,4044,2605,-6792,1745188045751166375
299680,185,50,-9,3831,2572,-6829,1745188045751166375
299872,147,35,4,3610,2613,-6820,1745188045751166375
300064,116,27,7,3408,2640,-6849,1745188045751166375
300256,88,31,11,3279,2652,-6879,1745188045751166375
300448,64,39,14,3269,2650,-6888,1745188045812553419
300640,44,44,21,3334,2678,-6883,1745188045812553419
300832,29,48,25,3408,2688,-6877,1745188045812553419
301024,17,47,26,3441,2500,-6841,1745188045812553419
301216,0,49,35,3333,2432,-6824,1745188045812553419
301408,-22,52,59,3128,2367,-6858,1745188045812553419
301600,-53,75,74,3052,2512,-6875,1745188045812553419
301792,-75,89,67,3160,2719,-6867,1745188045812553419
301984,-81,104,66,3283,2805,-6885,1745188045812553419
302176,-83,111,77,3390,2827,-6865,1745188045812553419
302368,-86,112,91,3401,2742,-6816,1745188045812553419
302560,-91,117,98,3387,2711,-6749,1745188045812553419
302752,-91,115,102,3361,2704,-6774,1745188045870330131
302944,-94,122,108,3341,2697,-6796,1745188045870330131
303136,-103,128,108,3416,2739,-6807,1745188045870330131
303328,-108,129,104,3521,2783,-6814,1745188045870330131
303520,-112,128,101,3604,2779,-6821,1745188045870330131
303712,-116,124,97,3665,2820,-6797,1745188045870330131
303904,-114,114,91,3661,2887,-6763,1745188045870330131
304096,-101,109,91,3556,2982,-6737,1745188045870330131
304288,-86,108,92,3475,3008,-6768,1745188045870330131
304480,-86,112,91,3468,2916,-6766,1745188045870330131
304672,-91,118,93,3466,2890,-6753,1745188045870330131
304864,-92,123,96,3533,2970,-6748,1745188045870330131
305056,-99,120,71,4794,2168,-7118,1745188045942518898
305248,-201,65,-123,5423,1771,-6237,1745188045942518898
305440,-191,-20,-144,4869,2488,-6803,1745188045942518898
305632,-225,-109,-77,4137,2987,-6745,1745188045942518898
305824,-223,-149,-58,3380,3228,-6760,1745188045942518898
306016,-196,-137,-61,2807,3287,-6714,1745188045942518898
306208,-153,-86,-55,2552,3320,-6663,1745188045942518898
306400,-118,-29,-34,2625,3235,-6651,1745188045942518898
306592,-93,24,-11,2995,3127,-6652,1745188045942518898
306784,-76,52,8,3437,3025,-6642,1745188045942518898
306976,-59,59,22,3777,2990,-6608,1745188045942518898
307168,-43,50,28,3991,3029,-6640,1745188045942518898
307360,-37,28,21,4034,3048,-6644,1745188045986123448
307552,-31,8,10,3932,3037,-6642,1745188045986123448
307744,-23,-9,-1,3761,3042,-6636,1745188045986123448
307936,-14,-15,-9,3556,3071,-6647,1745188045986123448
308128,-6,-11,-9,3429,3070,-6647,1745188045986123448
308320,5,-4,-5,3384,3072,-6646,1745188045986123448
308512,14,5,-1,3438,3049,-6626,1745188045986123448
308704,22,11,2,3520,3042,-6657,1745188045986123448
308896,28,12,1,3609,3008,-6687,1745188045986123448
309088,34,9,2,3660,2994,-6717,1745188045986123448
309280,38,2,5,3679,2961,-6726,1745188045986123448
309472,40,-6,5,3650,2919,-6743,1745188045986123448
309664,40,-11,5,3610,2883,-6748,1745188046046347273
309856,38,-11,5,3554,2867,-6751,1745188046046347273
310048,36,-11,6,3503,2848,-6751,1745188046046347273
310240,33,-6,6,3465,2836,-6764,1745188046046347273
310432,30,-1,8,3492,2841,-6786,1745188046046347273
310624,28,4,8,3513,2834,-6784,1745188046046347273
310816,27,7,6,3537,2844,-6795,1745188046046347273
311008,25,7,6,3558,2827,-6765,1745188046046347273
311200,22,9,5,3581,2826,-6757,1745188046046347273
311392,20,7,5,3574,2843,-6772,1745188046046347273
311584,17,6,5,3563,2850,-6773,1745188046046347273
311776,13,7,6,3556,2845,-6769,1745188046046347273
311968,10,7,7,3553,2846,-6772,1745188046103759873
312160,7,9,6,3537,2837,-6760,1745188046103759873
312352,6,11,6,3531,2849,-6743,1745188046103759873
312544,5,14,5,3526,2883,-6737,1745188046103759873
312736,4,15,4,3502,2907,-6778,1745188046103759873
