timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns
79458,110,-37,43,1412,2162,-7307,1745173816047654288
79650,114,-80,38,1510,1267,-8062,1745173816047654288
79842,-17,-83,48,1369,1716,-7613,1745173816047654288
80034,-33,-61,45,1237,1890,-7598,1745173816047654288
80226,-8,-62,46,1283,1912,-7686,1745173816047654288
80418,-15,-85,48,1346,2098,-7597,1745173816047654288
80610,14,-88,49,1461,2240,-7712,1745173816047654288
80802,41,-119,49,1539,2243,-7735,1745173816047654288
80994,51,-140,47,1581,2105,-7791,1745173816047654288
81186,54,-139,39,1473,1922,-7852,1745173816047654288
81378,44,-137,34,1328,1793,-7897,1745173816047654288
81570,26,-120,31,1219,1667,-7986,1745173816047654288
81762,9,-104,30,1212,1625,-8115,1745173816104691684
81954,-16,-86,32,1201,1558,-8208,1745173816104691684
82146,-50,-56,29,1160,1389,-8258,1745173816104691684
82338,-84,-25,21,1129,1434,-8362,1745173816104691684
82530,-103,4,12,1151,1635,-8425,1745173816104691684
82722,-102,32,0,1194,1891,-8485,1745173816104691684
82914,-89,53,-18,1257,2100,-8450,1745173816104691684
83106,-62,61,-37,1390,2315,-8291,1745173816104691684
83298,-12,55,-46,1508,2590,-8139,1745173816104691684
83490,57,35,-45,1525,2895,-7902,1745173816104691684
83682,130,7,-41,1437,2733,-7765,1745173816104691684
83874,176,12,-39,1466,2347,-6921,1745173816104691684
84066,188,59,-13,1260,3071,-8585,1745173816160828410
84258,396,-44,-24,1307,3389,-7190,1745173816160828410
84450,498,-43,-20,1170,2923,-7604,1745173816160828410
84642,569,-39,-50,1109,2372,-7806,1745173816160828410
84834,585,-4,-91,786,1266,-7770,1745173816160828410
85026,294,129,-135,-817,-3690,-7729,1745173816160828410
85218,-103,285,-90,-749,-3001,-7567,1745173816160828410
85410,-401,321,57,166,-1604,-7390,1745173816160828410
85602,-602,363,225,1010,-49,-7648,1745173816160828410
85794,-684,353,312,1492,1529,-7607,1745173816160828410
85986,-672,333,292,2100,2732,-7589,1745173816160828410
86178,-599,269,173,2642,3486,-7688,1745173816160828410
86370,-477,196,25,2880,3841,-7661,1745173816221482179
86562,-331,94,-86,2856,3798,-7606,1745173816221482179
86754,-185,2,-147,2541,3529,-7549,1745173816221482179
86946,-69,-56,-169,2094,3143,-7545,1745173816221482179
87138,9,-83,-168,1596,2739,-7577,1745173816221482179
87330,51,-82,-155,1233,2363,-7632,1745173816221482179
87522,62,-63,-138,999,2038,-7669,1745173816221482179
87714,53,-40,-116,963,1802,-7717,1745173816221482179
87906,31,-17,-87,1064,1660,-7765,1745173816221482179
88098,2,2,-52,1203,1627,-7776,1745173816221482179
88290,-24,13,-9,1344,1673,-7777,1745173816221482179
88482,-45,14,23,1453,1754,-7800,1745173816221482179
88674,-58,7,27,1497,1849,-7812,1745173816283381562
88866,-60,-3,8,1469,1921,-7783,1745173816283381562
89058,-56,-10,-23,1463,1948,-7772,1745173816283381562
89250,-50,-16,-53,1401,1965,-7762,1745173816283381562
89442,-47,-22,-74,1359,1939,-7748,1745173816283381562
89634,-45,-27,-90,1306,1924,-7743,1745173816283381562
89826,-47,-31,-100,1284,1901,-7736,1745173816283381562
90018,-47,-34,-102,1275,1897,-7734,1745173816283381562
90210,-50,-35,-98,1283,1897,-7741,1745173816283381562
90402,-53,-37,-88,1283,1918,-7765,1745173816283381562
90594,-58,-38,-76,1253,1938,-7792,1745173816283381562
90786,-62,-39,-67,1245,1974,-7790,1745173816283381562
90978,-65,-39,-63,1223,2013,-7798,1745173816341866236
91170,-67,-36,-61,1219,2027,-7806,1745173816341866236
91362,-69,-32,-61,1241,2042,-7804,1745173816341866236
91554,-69,-28,-61,1262,2054,-7827,1745173816341866236
91746,-69,-25,-61,1292,2080,-7808,1745173816341866236
91938,-66,-20,-62,1335,2100,-7827,1745173816341866236
92130,-61,-17,-61,1335,2127,-7822,1745173816341866236
92322,-55,-17,-61,1356,2127,-7798,1745173816341866236
92514,-49,-19,-62,1360,2117,-7762,1745173816341866236
92706,-44,-20,-62,1354,2108,-7729,1745173816341866236
92898,-41,-20,-60,1319,2099,-7714,1745173816341866236
93090,-41,-21,-57,1300,2098,-7725,1745173816341866236
93282,-44,-21,-55,1257,2093,-7731,1745173816397744527
93474,-45,-21,-52,1237,2099,-7755,1745173816397744527
93666,-45,-21,-50,1207,2107,-7782,1745173816397744527
93858,-43,-20,-48,1209,2101,-7797,1745173816397744527
94050,-39,-17,-47,1178,2099,-7826,1745173816397744527
94242,-35,-12,-47,1178,2073,-7838,1745173816397744527
94434,-31,-7,-46,1179,2055,-7840,1745173816397744527
94626,-28,0,-43,1199,2046,-7837,1745173816397744527
94818,-29,6,-40,1222,2043,-7835,1745173816397744527
95010,-30,12,-34,1267,2043,-7844,1745173816397744527
95202,-30,18,-28,1283,2071,-7821,1745173816397744527
95394,-29,24,-25,1308,2082,-7793,1745173816397744527
95586,-30,29,-23,1325,2098,-7774,1745173816458116215
95778,-29,33,-21,1371,2108,-7757,1745173816458116215
95970,-26,34,-20,1381,2103,-7734,1745173816458116215
96162,-23,34,-19,1405,2122,-7751,1745173816458116215
96354,-19,34,-20,1387,2143,-7747,1745173816458116215
96546,-15,36,-21,1372,2163,-7736,1745173816458116215
96738,-10,37,-22,1360,2183,-7755,1745173816458116215
96930,-3,36,-23,1352,2190,-7756,1745173816458116215
97122,5,37,-23,1345,2179,-7763,1745173816458116215
97314,11,37,-24,1330,2126,-7748,1745173816458116215
97506,16,37,-24,1339,2108,-7754,1745173816458116215
97698,19,37,-22,1326,2057,-7768,1745173816458116215
97890,19,37,-18,1312,2035,-7795,1745173816514863457
98082,17,37,-13,1294,2010,-7819,1745173816514863457
98274,14,38,-10,1282,1999,-7803,1745173816514863457
98466,9,38,-9,1295,1975,-7780,1745173816514863457
98658,4,39,-9,1317,1971,-7755,1745173816514863457
98850,-2,39,-7,1331,1960,-7750,1745173816514863457
99042,-10,37,-4,1346,1986,-7754,1745173816514863457
99234,-18,36,0,1357,2012,-7732,1745173816514863457
99426,-25,35,3,1370,2053,-7734,1745173816514863457
99618,-29,33,10,1401,2079,-7740,1745173816514863457
99810,-31,28,15,1406,2125,-7721,1745173816514863457
100002,-33,25,19,1396,2164,-7711,1745173816514863457
100194,-32,21,24,1363,2206,-7703,1745173816574353435
100386,-26,18,28,1338,2252,-7710,1745173816574353435
100578,-16,15,33,1322,2290,-7729,1745173816574353435
100770,-1,12,37,1328,2284,-7753,1745173816574353435
100962,13,8,40,1342,2281,-7726,1745173816574353435
101154,22,5,43,1374,2240,-7693,1745173816574353435
101346,31,0,47,1396,2167,-7684,1745173816574353435
101538,34,-6,54,1423,2095,-7706,1745173816574353435
101730,34,-13,59,1396,2059,-7734,1745173816574353435
101922,31,-17,64,1384,2018,-7736,1745173816574353435
102114,26,-20,68,1357,1984,-7740,1745173816574353435
102306,18,-22,71,1360,1951,-7747,1745173816574353435
102498,10,-24,72,1371,1945,-7736,1745173816639566016
102690,2,-28,72,1397,1946,-7726,1745173816639566016
102882,-7,-33,71,1422,1954,-7708,1745173816639566016
103074,-13,-38,70,1436,1976,-7685,1745173816639566016
103266,-17,-43,70,1406,2022,-7691,1745173816639566016
103458,-18,-48,71,1414,2059,-7700,1745173816639566016
103650,-18,-53,73,1395,2104,-7714,1745173816639566016
103842,-18,-59,74,1401,2127,-7728,1745173816639566016
104034,-16,-62,76,1386,2141,-7736,1745173816639566016
104226,-10,-65,79,1364,2129,-7743,1745173816639566016
104418,-4,-66,82,1357,2117,-7743,1745173816639566016
104610,0,-69,85,1363,2100,-7749,1745173816639566016
104802,2,-70,86,1339,2071,-7771,1745173816692504699
104994,2,-70,88,1318,2046,-7787,1745173816692504699
105186,2,-68,90,1306,2016,-7792,1745173816692504699
105378,-1,-66,90,1292,1998,-7790,1745173816692504699
105570,-6,-64,89,1295,2006,-7775,1745173816692504699
105762,-10,-62,87,1284,2003,-7771,1745173816692504699
105954,-13,-61,83,1283,2019,-7778,1745173816692504699
106146,-12,-58,80,1279,2033,-7783,1745173816692504699
106338,-8,-57,74,1295,2037,-7792,1745173816692504699
106530,-4,-55,69,1285,2033,-7805,1745173816692504699
106722,-1,-55,64,1294,2010,-7804,1745173816692504699
106914,0,-53,60,1297,1984,-7819,1745173816692504699
107106,0,-52,56,1296,1942,-7819,1745173816751654315
107298,-1,-50,54,1283,1915,-7819,1745173816751654315
107490,-2,-47,51,1249,1901,-7823,1745173816751654315
107682,-3,-41,49,1234,1898,-7829,1745173816751654315
107874,-7,-35,45,1218,1903,-7834,1745173816751654315
108066,-10,-28,41,1225,1899,-7833,1745173816751654315
108258,-13,-22,37,1224,1926,-7852,1745173816751654315
108450,-15,-16,31,1223,1950,-7863,1745173816751654315
108642,-15,-8,26,1251,1978,-7858,1745173816751654315
108834,-15,0,20,1232,2007,-7848,1745173816751654315
109026,-14,6,15,1237,2025,-7838,1745173816751654315
109218,-9,12,12,1231,2051,-7819,1745173816751654315
109410,-5,18,11,1250,2078,-7807,1745173816811354082
109602,1,22,9,1259,2080,-7811,1745173816811354082
109794,5,28,8,1255,2081,-7799,1745173816811354082
109986,8,31,7,1267,2073,-7796,1745173816811354082
110178,12,34,6,1278,2056,-7794,1745173816811354082
110370,14,37,5,1259,2041,-7814,1745173816811354082
110562,15,41,4,1273,2018,-7792,1745173816811354082
110754,18,45,3,1297,1995,-7801,1745173816811354082
110946,21,48,3,1316,1966,-7812,1745173816811354082
111138,22,50,2,1331,1953,-7815,1745173816811354082
111330,21,52,0,1337,1938,-7805,1745173816811354082
111522,18,55,-2,1336,1938,-7801,1745173816811354082
111714,14,56,-3,1348,1919,-7798,1745173816866487120
111906,9,58,-6,1345,1930,-7788,1745173816866487120
112098,2,59,-7,1345,1962,-7771,1745173816866487120
112290,-5,62,-9,1357,1993,-7780,1745173816866487120
112482,-11,63,-10,1348,2032,-7771,1745173816866487120
112674,-15,63,-12,1364,2087,-7752,1745173816866487120
112866,-15,65,-14,1355,2132,-7729,1745173816866487120
113058,-12,63,-15,1387,2169,-7714,1745173816866487120
113250,-7,60,-15,1392,2176,-7717,1745173816866487120
113442,-1,56,-14,1392,2170,-7727,1745173816866487120
113634,7,51,-11,1409,2164,-7737,1745173816866487120
113826,15,47,-8,1384,2125,-7758,1745173816866487120
114018,23,44,-7,1370,2081,-7758,1745173816926821361
114210,27,41,-7,1344,2017,-7778,1745173816926821361
114402,26,36,-6,1332,1947,-7778,1745173816926821361
114594,24,31,-5,1299,1867,-7767,1745173816926821361
114786,19,26,-2,1306,1817,-7754,1745173816926821361
114978,11,22,0,1295,1783,-7734,1745173816926821361
115170,0,17,1,1290,1766,-7730,1745173816926821361
115362,-12,13,-1,1297,1779,-7729,1745173816926821361
115554,-25,9,-4,1294,1816,-7736,1745173816926821361
115746,-38,5,-7,1319,1850,-7735,1745173816926821361
115938,-49,-1,-11,1319,1906,-7730,1745173816926821361
116130,-58,-4,-15,1323,1963,-7729,1745173816926821361
116322,-64,-7,-20,1331,2019,-7746,1745173816985026819
116514,-65,-11,-23,1313,2073,-7756,1745173816985026819
